Indicator,Values,State,LGA,Months,Year
Men A Coverage,5.6,Lagos,State level data,Feb,2020
Men A Coverage,5.2,Nasarawa,State level data,Feb,2020
Men A Coverage,5.5,Federal Government,State level data,Feb,2020
Men A Coverage,5.1,Niger,State level data,Feb,2020
Men A Coverage,5.6,Ogun,State level data,Feb,2020
Men A Coverage,6.3,Ondo,State level data,Feb,2020
Men A Coverage,4,Osun,State level data,Feb,2020
Men A Coverage,5.8,Oyo,State level data,Feb,2020
Men A Coverage,5.1,Plateau,State level data,Feb,2020
Men A Coverage,6.1,Rivers,State level data,Feb,2020
Men A Coverage,4.3,Sokoto,State level data,Feb,2020
Men A Coverage,7.3,Taraba,State level data,Feb,2020
Men A Coverage,4.8,Yobe,State level data,Feb,2020
Men A Coverage,4.2,Zamfara,State level data,Feb,2020
Men A Coverage,4.8,Anambra,State level data,Mar,2020
Men A Coverage,4.8,Abia,State level data,Mar,2020
Men A Coverage,8.2,Adamawa,State level data,Mar,2020
Men A Coverage,4.5,Akwa-Ibom,State level data,Mar,2020
Men A Coverage,5.9,Bauchi,State level data,Mar,2020
Men A Coverage,2.8,Benue,State level data,Mar,2020
Men A Coverage,4.7,Borno,State level data,Mar,2020
Men A Coverage,1.4,Bayelsa,State level data,Mar,2020
Men A Coverage,5.7,Cross River,State level data,Mar,2020
Men A Coverage,6.2,Delta,State level data,Mar,2020
Men A Coverage,5.8,Ebonyi,State level data,Mar,2020
Men A Coverage,4,Edo,State level data,Mar,2020
Men A Coverage,4.2,Ekiti,State level data,Mar,2020
Men A Coverage,3.6,Enugu,State level data,Mar,2020
Men A Coverage,8.1,Federal Capital Territory,State level data,Mar,2020
Men A Coverage,4.6,Gombe,State level data,Mar,2020
Men A Coverage,5.8,Imo,State level data,Mar,2020
Men A Coverage,6.9,Jigawa,State level data,Mar,2020
Men A Coverage,6.1,Kaduna,State level data,Mar,2020
Men A Coverage,6.5,Kebbi,State level data,Mar,2020
Men A Coverage,6.1,Kano,State level data,Mar,2020
Men A Coverage,3.3,Kogi,State level data,Mar,2020
Men A Coverage,4.1,Katsina,State level data,Mar,2020
Men A Coverage,4.5,Kwara,State level data,Mar,2020
Men A Coverage,4.7,Lagos,State level data,Mar,2020
Men A Coverage,5.2,Nasarawa,State level data,Mar,2020
Men A Coverage,5.1,Federal Government,State level data,Mar,2020
Men A Coverage,4.6,Niger,State level data,Mar,2020
Men A Coverage,6.1,Ogun,State level data,Mar,2020
Men A Coverage,6.3,Ondo,State level data,Mar,2020
Men A Coverage,3.8,Osun,State level data,Mar,2020
Men A Coverage,5.1,Oyo,State level data,Mar,2020
Men A Coverage,4.6,Plateau,State level data,Mar,2020
Men A Coverage,5,Rivers,State level data,Mar,2020
Men A Coverage,4.1,Sokoto,State level data,Mar,2020
Men A Coverage,6.3,Taraba,State level data,Mar,2020
Men A Coverage,4.6,Yobe,State level data,Mar,2020
Men A Coverage,3.9,Zamfara,State level data,Mar,2020
Men A Coverage,3.6,Anambra,State level data,Apr,2020
Men A Coverage,3.5,Abia,State level data,Apr,2020
Men A Coverage,7.4,Adamawa,State level data,Apr,2020
Men A Coverage,4.1,Akwa-Ibom,State level data,Apr,2020
Men A Coverage,5.1,Bauchi,State level data,Apr,2020
Men A Coverage,2.9,Benue,State level data,Apr,2020
Men A Coverage,3.9,Borno,State level data,Apr,2020
Men A Coverage,1.4,Bayelsa,State level data,Apr,2020
Men A Coverage,6.3,Cross River,State level data,Apr,2020
Men A Coverage,5.3,Delta,State level data,Apr,2020
Men A Coverage,3.8,Ebonyi,State level data,Apr,2020
Men A Coverage,3.6,Edo,State level data,Apr,2020
Men A Coverage,4.2,Ekiti,State level data,Apr,2020
Men A Coverage,3.1,Enugu,State level data,Apr,2020
Men A Coverage,7.2,Federal Capital Territory,State level data,Apr,2020
Men A Coverage,4.7,Gombe,State level data,Apr,2020
Men A Coverage,5.9,Imo,State level data,Apr,2020
Men A Coverage,7,Jigawa,State level data,Apr,2020
Men A Coverage,6.3,Kaduna,State level data,Apr,2020
Men A Coverage,6.1,Kebbi,State level data,Apr,2020
Men A Coverage,5.4,Kano,State level data,Apr,2020
Men A Coverage,3.8,Kogi,State level data,Apr,2020
Men A Coverage,4.2,Katsina,State level data,Apr,2020
Men A Coverage,4.3,Kwara,State level data,Apr,2020
Men A Coverage,3.2,Lagos,State level data,Apr,2020
Men A Coverage,5.3,Nasarawa,State level data,Apr,2020
Men A Coverage,4.7,Federal Government,State level data,Apr,2020
Men A Coverage,4.7,Niger,State level data,Apr,2020
Men A Coverage,5.1,Ogun,State level data,Apr,2020
Men A Coverage,6.1,Ondo,State level data,Apr,2020
Men A Coverage,3,Osun,State level data,Apr,2020
Men A Coverage,4.9,Oyo,State level data,Apr,2020
Men A Coverage,4,Plateau,State level data,Apr,2020
Men A Coverage,5.5,Rivers,State level data,Apr,2020
Men A Coverage,3.8,Sokoto,State level data,Apr,2020
Men A Coverage,5.6,Taraba,State level data,Apr,2020
Men A Coverage,4.4,Yobe,State level data,Apr,2020
Men A Coverage,4,Zamfara,State level data,Apr,2020
Men A Coverage,5.2,Anambra,State level data,May,2020
Men A Coverage,3.4,Abia,State level data,May,2020
Men A Coverage,6.8,Adamawa,State level data,May,2020
Men A Coverage,4.3,Akwa-Ibom,State level data,May,2020
Men A Coverage,4.7,Bauchi,State level data,May,2020
Men A Coverage,2.8,Benue,State level data,May,2020
Men A Coverage,3.5,Borno,State level data,May,2020
Men A Coverage,1.3,Bayelsa,State level data,May,2020
Men A Coverage,6.3,Cross River,State level data,May,2020
Men A Coverage,5.3,Delta,State level data,May,2020
Men A Coverage,5.3,Ebonyi,State level data,May,2020
Men A Coverage,4.6,Edo,State level data,May,2020
Men A Coverage,4.5,Ekiti,State level data,May,2020
Men A Coverage,3.5,Enugu,State level data,May,2020
Men A Coverage,7.6,Federal Capital Territory,State level data,May,2020
Men A Coverage,3.8,Gombe,State level data,May,2020
Men A Coverage,5.4,Imo,State level data,May,2020
Men A Coverage,5.6,Jigawa,State level data,May,2020
Men A Coverage,5.9,Kaduna,State level data,May,2020
Men A Coverage,6.7,Kebbi,State level data,May,2020
Men A Coverage,4.5,Kano,State level data,May,2020
Men A Coverage,4.4,Kogi,State level data,May,2020
Men A Coverage,3.2,Katsina,State level data,May,2020
Men A Coverage,4.7,Kwara,State level data,May,2020
Men A Coverage,3.9,Lagos,State level data,May,2020
Men A Coverage,0.89,Nasarawa,State level data,May,2020
Men A Coverage,4.5,Federal Government,State level data,May,2020
Men A Coverage,4.4,Niger,State level data,May,2020
Men A Coverage,5.3,Ogun,State level data,May,2020
Men A Coverage,6.1,Ondo,State level data,May,2020
Men A Coverage,3.4,Osun,State level data,May,2020
Men A Coverage,4.9,Oyo,State level data,May,2020
Men A Coverage,4.2,Plateau,State level data,May,2020
Men A Coverage,4.7,Rivers,State level data,May,2020
Men A Coverage,3.7,Sokoto,State level data,May,2020
Men A Coverage,5.2,Taraba,State level data,May,2020
Men A Coverage,3.8,Yobe,State level data,May,2020
Men A Coverage,3.2,Zamfara,State level data,May,2020
Men A Coverage,6.5,Anambra,State level data,Jun,2020
Men A Coverage,4.7,Abia,State level data,Jun,2020
Men A Coverage,7.8,Adamawa,State level data,Jun,2020
Men A Coverage,4.6,Akwa-Ibom,State level data,Jun,2020
Men A Coverage,5.6,Bauchi,State level data,Jun,2020
Men A Coverage,3.6,Benue,State level data,Jun,2020
Men A Coverage,5.3,Borno,State level data,Jun,2020
Men A Coverage,1.4,Bayelsa,State level data,Jun,2020
Men A Coverage,6.3,Cross River,State level data,Jun,2020
Men A Coverage,5.3,Delta,State level data,Jun,2020
Men A Coverage,5.7,Ebonyi,State level data,Jun,2020
Men A Coverage,4.1,Edo,State level data,Jun,2020
Men A Coverage,5.3,Ekiti,State level data,Jun,2020
Men A Coverage,3.6,Enugu,State level data,Jun,2020
Men A Coverage,9.4,Federal Capital Territory,State level data,Jun,2020
Men A Coverage,5.3,Gombe,State level data,Jun,2020
Men A Coverage,5.6,Imo,State level data,Jun,2020
Men A Coverage,7.3,Jigawa,State level data,Jun,2020
Men A Coverage,6.7,Kaduna,State level data,Jun,2020
Men A Coverage,6.6,Kebbi,State level data,Jun,2020
Men A Coverage,6,Kano,State level data,Jun,2020
Men A Coverage,4.2,Kogi,State level data,Jun,2020
Men A Coverage,4.2,Katsina,State level data,Jun,2020
Men A Coverage,5.7,Kwara,State level data,Jun,2020
Men A Coverage,4.4,Lagos,State level data,Jun,2020
Men A Coverage,4.3,Nasarawa,State level data,Jun,2020
Men A Coverage,5.4,Federal Government,State level data,Jun,2020
Men A Coverage,5.4,Niger,State level data,Jun,2020
Men A Coverage,6.3,Ogun,State level data,Jun,2020
Men A Coverage,6.3,Ondo,State level data,Jun,2020
Men A Coverage,4,Osun,State level data,Jun,2020
Men A Coverage,5.7,Oyo,State level data,Jun,2020
Men A Coverage,5.2,Plateau,State level data,Jun,2020
Men A Coverage,5.8,Rivers,State level data,Jun,2020
Men A Coverage,4,Sokoto,State level data,Jun,2020
Men A Coverage,5.8,Taraba,State level data,Jun,2020
Men A Coverage,5.4,Yobe,State level data,Jun,2020
Men A Coverage,4.3,Zamfara,State level data,Jun,2020
Men A Coverage,5.7,Anambra,State level data,Jul,2020
Men A Coverage,6,Abia,State level data,Jul,2020
Men A Coverage,8,Adamawa,State level data,Jul,2020
Men A Coverage,1.7,Akwa-Ibom,State level data,Jul,2020
Men A Coverage,5.4,Bauchi,State level data,Jul,2020
Men A Coverage,2.5,Benue,State level data,Jul,2020
Men A Coverage,5.7,Borno,State level data,Jul,2020
Men A Coverage,2.1,Bayelsa,State level data,Jul,2020
Men A Coverage,6.8,Cross River,State level data,Jul,2020
Men A Coverage,6,Delta,State level data,Jul,2020
Men A Coverage,6.1,Ebonyi,State level data,Jul,2020
Men A Coverage,4.7,Edo,State level data,Jul,2020
Men A Coverage,6.1,Ekiti,State level data,Jul,2020
Men A Coverage,4.1,Enugu,State level data,Jul,2020
Men A Coverage,9.4,Federal Capital Territory,State level data,Jul,2020
Men A Coverage,5.2,Gombe,State level data,Jul,2020
Men A Coverage,6.7,Imo,State level data,Jul,2020
Men A Coverage,6.7,Jigawa,State level data,Jul,2020
Men A Coverage,6.4,Kaduna,State level data,Jul,2020
Men A Coverage,6.3,Kebbi,State level data,Jul,2020
Men A Coverage,6.4,Kano,State level data,Jul,2020
Men A Coverage,3.9,Kogi,State level data,Jul,2020
Men A Coverage,6.1,Katsina,State level data,Jul,2020
Men A Coverage,5.6,Kwara,State level data,Jul,2020
Men A Coverage,4.5,Lagos,State level data,Jul,2020
Men A Coverage,5.8,Nasarawa,State level data,Jul,2020
Men A Coverage,5.4,Federal Government,State level data,Jul,2020
Men A Coverage,4.5,Niger,State level data,Jul,2020
Men A Coverage,6.5,Ogun,State level data,Jul,2020
Men A Coverage,6.5,Ondo,State level data,Jul,2020
Men A Coverage,2.6,Osun,State level data,Jul,2020
Men A Coverage,5.2,Oyo,State level data,Jul,2020
Men A Coverage,5.4,Plateau,State level data,Jul,2020
Men A Coverage,6.5,Rivers,State level data,Jul,2020
Men A Coverage,4.1,Sokoto,State level data,Jul,2020
Men A Coverage,5.8,Taraba,State level data,Jul,2020
Men A Coverage,5.6,Yobe,State level data,Jul,2020
Men A Coverage,3.5,Zamfara,State level data,Jul,2020
Men A Coverage,6.7,Anambra,State level data,Aug,2020
Men A Coverage,4.8,Abia,State level data,Aug,2020
Men A Coverage,6.5,Adamawa,State level data,Aug,2020
Men A Coverage,4.7,Akwa-Ibom,State level data,Aug,2020
Men A Coverage,5.1,Bauchi,State level data,Aug,2020
Men A Coverage,3.4,Benue,State level data,Aug,2020
Men A Coverage,5.6,Borno,State level data,Aug,2020
Men A Coverage,2.2,Bayelsa,State level data,Aug,2020
Men A Coverage,7,Cross River,State level data,Aug,2020
Men A Coverage,5.8,Delta,State level data,Aug,2020
Men A Coverage,6.4,Ebonyi,State level data,Aug,2020
Men A Coverage,4.1,Edo,State level data,Aug,2020
Men A Coverage,4.2,Ekiti,State level data,Aug,2020
Men A Coverage,3.9,Enugu,State level data,Aug,2020
Men A Coverage,9.5,Federal Capital Territory,State level data,Aug,2020
Men A Coverage,6.7,Gombe,State level data,Aug,2020
Men A Coverage,5.7,Imo,State level data,Aug,2020
Men A Coverage,7.1,Jigawa,State level data,Aug,2020
Men A Coverage,6.7,Kaduna,State level data,Aug,2020
Men A Coverage,7.2,Kebbi,State level data,Aug,2020
Men A Coverage,6.3,Kano,State level data,Aug,2020
Men A Coverage,5.1,Kogi,State level data,Aug,2020
Men A Coverage,4.3,Katsina,State level data,Aug,2020
Men A Coverage,5.3,Kwara,State level data,Aug,2020
Men A Coverage,4.3,Lagos,State level data,Aug,2020
Men A Coverage,5.8,Nasarawa,State level data,Aug,2020
Men A Coverage,5.4,Federal Government,State level data,Aug,2020
Men A Coverage,4.9,Niger,State level data,Aug,2020
Men A Coverage,6.5,Ogun,State level data,Aug,2020
Men A Coverage,6.4,Ondo,State level data,Aug,2020
Men A Coverage,4,Osun,State level data,Aug,2020
Men A Coverage,5.2,Oyo,State level data,Aug,2020
Men A Coverage,4.7,Plateau,State level data,Aug,2020
Men A Coverage,5.9,Rivers,State level data,Aug,2020
Men A Coverage,4.1,Sokoto,State level data,Aug,2020
Men A Coverage,5.3,Taraba,State level data,Aug,2020
Men A Coverage,5.1,Yobe,State level data,Aug,2020
Men A Coverage,4,Zamfara,State level data,Aug,2020
Men A Coverage,5.5,Anambra,State level data,Sep,2020
Men A Coverage,5.5,Abia,State level data,Sep,2020
Men A Coverage,5.9,Adamawa,State level data,Sep,2020
Men A Coverage,4.8,Akwa-Ibom,State level data,Sep,2020
Men A Coverage,4.6,Bauchi,State level data,Sep,2020
Men A Coverage,4.2,Benue,State level data,Sep,2020
Men A Coverage,6.2,Borno,State level data,Sep,2020
Men A Coverage,2.1,Bayelsa,State level data,Sep,2020
Men A Coverage,7.1,Cross River,State level data,Sep,2020
Men A Coverage,6.2,Delta,State level data,Sep,2020
Men A Coverage,6.3,Ebonyi,State level data,Sep,2020
Men A Coverage,4.1,Edo,State level data,Sep,2020
Men A Coverage,3.6,Ekiti,State level data,Sep,2020
Men A Coverage,3.8,Enugu,State level data,Sep,2020
Men A Coverage,8.4,Federal Capital Territory,State level data,Sep,2020
Men A Coverage,5.1,Gombe,State level data,Sep,2020
Men A Coverage,5.8,Imo,State level data,Sep,2020
Men A Coverage,7.6,Jigawa,State level data,Sep,2020
Men A Coverage,5.3,Kaduna,State level data,Sep,2020
Men A Coverage,8,Kebbi,State level data,Sep,2020
Men A Coverage,6.3,Kano,State level data,Sep,2020
Men A Coverage,4.7,Kogi,State level data,Sep,2020
Men A Coverage,3,Katsina,State level data,Sep,2020
Men A Coverage,5.8,Kwara,State level data,Sep,2020
Men A Coverage,4.3,Lagos,State level data,Sep,2020
Men A Coverage,10,Nasarawa,State level data,Sep,2020
Men A Coverage,5.4,Federal Government,State level data,Sep,2020
Men A Coverage,5.2,Niger,State level data,Sep,2020
Men A Coverage,4.1,Ogun,State level data,Sep,2020
Men A Coverage,6.4,Ondo,State level data,Sep,2020
Men A Coverage,4.6,Osun,State level data,Sep,2020
Men A Coverage,5.5,Oyo,State level data,Sep,2020
Men A Coverage,4.4,Plateau,State level data,Sep,2020
Men A Coverage,5.9,Rivers,State level data,Sep,2020
Men A Coverage,4.8,Sokoto,State level data,Sep,2020
Men A Coverage,5.7,Taraba,State level data,Sep,2020
Men A Coverage,8.2,Yobe,State level data,Sep,2020
Men A Coverage,5.2,Zamfara,State level data,Sep,2020
Men A Coverage,5.2,Anambra,State level data,Oct,2020
Men A Coverage,4,Abia,State level data,Oct,2020
Men A Coverage,5.5,Adamawa,State level data,Oct,2020
Men A Coverage,4.4,Akwa-Ibom,State level data,Oct,2020
Men A Coverage,4.5,Bauchi,State level data,Oct,2020
Men A Coverage,4.8,Benue,State level data,Oct,2020
Men A Coverage,5.8,Borno,State level data,Oct,2020
Men A Coverage,2,Bayelsa,State level data,Oct,2020
Men A Coverage,5.3,Cross River,State level data,Oct,2020
Men A Coverage,5.5,Delta,State level data,Oct,2020
Men A Coverage,3.9,Ebonyi,State level data,Oct,2020
Men A Coverage,3.2,Edo,State level data,Oct,2020
Men A Coverage,0.91,Ekiti,State level data,Oct,2020
Men A Coverage,4.8,Enugu,State level data,Oct,2020
Men A Coverage,8.2,Federal Capital Territory,State level data,Oct,2020
Men A Coverage,2.7,Gombe,State level data,Oct,2020
Men A Coverage,5.9,Imo,State level data,Oct,2020
Men A Coverage,6.5,Jigawa,State level data,Oct,2020
Men A Coverage,5.9,Kaduna,State level data,Oct,2020
Men A Coverage,11.1,Kebbi,State level data,Oct,2020
Men A Coverage,5,Kano,State level data,Oct,2020
Men A Coverage,3.5,Kogi,State level data,Oct,2020
Men A Coverage,24.7,Katsina,State level data,Oct,2020
Men A Coverage,6.5,Kwara,State level data,Oct,2020
Men A Coverage,23.1,Lagos,State level data,Oct,2020
Men A Coverage,7.5,Nasarawa,State level data,Oct,2020
Men A Coverage,7.1,Federal Government,State level data,Oct,2020
Men A Coverage,4.8,Niger,State level data,Oct,2020
Men A Coverage,1.1,Ogun,State level data,Oct,2020
Men A Coverage,4.5,Ondo,State level data,Oct,2020
Men A Coverage,3.9,Osun,State level data,Oct,2020
Men A Coverage,3.4,Oyo,State level data,Oct,2020
Men A Coverage,5.8,Plateau,State level data,Oct,2020
Men A Coverage,6.1,Rivers,State level data,Oct,2020
Men A Coverage,5.6,Sokoto,State level data,Oct,2020
Men A Coverage,6.5,Taraba,State level data,Oct,2020
Men A Coverage,7.9,Yobe,State level data,Oct,2020
Men A Coverage,9.2,Zamfara,State level data,Oct,2020
Men A Coverage,6.5,Anambra,State level data,Nov,2020
Men A Coverage,0.01,Abia,State level data,Nov,2020
Men A Coverage,7.2,Adamawa,State level data,Nov,2020
Men A Coverage,5.7,Akwa-Ibom,State level data,Nov,2020
Men A Coverage,4.4,Bauchi,State level data,Nov,2020
Men A Coverage,3.5,Benue,State level data,Nov,2020
Men A Coverage,4.6,Borno,State level data,Nov,2020
Men A Coverage,2.1,Bayelsa,State level data,Nov,2020
Men A Coverage,7.1,Cross River,State level data,Nov,2020
Men A Coverage,5.3,Delta,State level data,Nov,2020
Men A Coverage,10.9,Ebonyi,State level data,Nov,2020
Men A Coverage,3.9,Edo,State level data,Nov,2020
Men A Coverage,4.3,Ekiti,State level data,Nov,2020
Men A Coverage,7.1,Enugu,State level data,Nov,2020
Men A Coverage,9.1,Federal Capital Territory,State level data,Nov,2020
Men A Coverage,5.4,Gombe,State level data,Nov,2020
Men A Coverage,6.1,Imo,State level data,Nov,2020
Men A Coverage,7.1,Jigawa,State level data,Nov,2020
Men A Coverage,7.5,Kaduna,State level data,Nov,2020
Men A Coverage,10.1,Kebbi,State level data,Nov,2020
Men A Coverage,6.2,Kano,State level data,Nov,2020
Men A Coverage,0.57,Kogi,State level data,Nov,2020
Men A Coverage,7,Katsina,State level data,Nov,2020
Men A Coverage,6.7,Kwara,State level data,Nov,2020
Men A Coverage,5.3,Lagos,State level data,Nov,2020
Men A Coverage,5.8,Nasarawa,State level data,Nov,2020
Men A Coverage,6,Federal Government,State level data,Nov,2020
Men A Coverage,8,Niger,State level data,Nov,2020
Men A Coverage,7.2,Ogun,State level data,Nov,2020
Men A Coverage,6.4,Ondo,State level data,Nov,2020
Men A Coverage,8.5,Osun,State level data,Nov,2020
Men A Coverage,4.9,Oyo,State level data,Nov,2020
Men A Coverage,3.7,Plateau,State level data,Nov,2020
Men A Coverage,6.3,Rivers,State level data,Nov,2020
Men A Coverage,5.9,Sokoto,State level data,Nov,2020
Men A Coverage,5.6,Taraba,State level data,Nov,2020
Men A Coverage,6.5,Yobe,State level data,Nov,2020
Men A Coverage,8.5,Zamfara,State level data,Nov,2020
Men A Coverage,6.6,Anambra,State level data,Dec,2020
Men A Coverage,0,Abia,State level data,Dec,2020
Men A Coverage,10.2,Adamawa,State level data,Dec,2020
Men A Coverage,4.7,Akwa-Ibom,State level data,Dec,2020
Men A Coverage,6.8,Bauchi,State level data,Dec,2020
Men A Coverage,4.9,Benue,State level data,Dec,2020
Men A Coverage,5.8,Borno,State level data,Dec,2020
Men A Coverage,2.3,Bayelsa,State level data,Dec,2020
Men A Coverage,7,Cross River,State level data,Dec,2020
Men A Coverage,5.8,Delta,State level data,Dec,2020
Men A Coverage,5.7,Ebonyi,State level data,Dec,2020
Men A Coverage,3,Edo,State level data,Dec,2020
Men A Coverage,4.9,Ekiti,State level data,Dec,2020
Men A Coverage,4.8,Enugu,State level data,Dec,2020
Men A Coverage,9.2,Federal Capital Territory,State level data,Dec,2020
Men A Coverage,9,Gombe,State level data,Dec,2020
Men A Coverage,5.6,Imo,State level data,Dec,2020
Men A Coverage,9.8,Jigawa,State level data,Dec,2020
Men A Coverage,9.1,Kaduna,State level data,Dec,2020
Men A Coverage,13.3,Kebbi,State level data,Dec,2020
Men A Coverage,8,Kano,State level data,Dec,2020
Men A Coverage,2.9,Kogi,State level data,Dec,2020
Men A Coverage,8.8,Katsina,State level data,Dec,2020
Men A Coverage,8.1,Kwara,State level data,Dec,2020
Men A Coverage,5.7,Lagos,State level data,Dec,2020
Men A Coverage,8.8,Nasarawa,State level data,Dec,2020
Men A Coverage,6.8,Federal Government,State level data,Dec,2020
Men A Coverage,10.7,Niger,State level data,Dec,2020
Men A Coverage,7.3,Ogun,State level data,Dec,2020
Men A Coverage,6.4,Ondo,State level data,Dec,2020
Men A Coverage,6.2,Osun,State level data,Dec,2020
Men A Coverage,4.8,Oyo,State level data,Dec,2020
Men A Coverage,1.7,Plateau,State level data,Dec,2020
Men A Coverage,6.1,Rivers,State level data,Dec,2020
Men A Coverage,6.9,Sokoto,State level data,Dec,2020
Men A Coverage,7.9,Taraba,State level data,Dec,2020
Men A Coverage,9.2,Yobe,State level data,Dec,2020
Men A Coverage,11.7,Zamfara,State level data,Dec,2020
Men A Coverage,8.8,Abia,Aba North,Jan,2020
Men A Coverage,6.4,Abia,Aba South,Jan,2020
Men A Coverage,3.8,Abia,Arochukwu,Jan,2020
Men A Coverage,2.7,Abia,Bende,Jan,2020
Men A Coverage,2.7,Abia,Ikwuano,Jan,2020
Men A Coverage,8.1,Abia,Isiala-Ngwa North,Jan,2020
Men A Coverage,8.1,Abia,Isiala-Ngwa South,Jan,2020
Men A Coverage,4.4,Abia,Isuikwuato,Jan,2020
Men A Coverage,4,Abia,Obi Nwga,Jan,2020
Men A Coverage,4.6,Abia,Ohafia,Jan,2020
Men A Coverage,4.5,Abia,Osisioma Ngwa,Jan,2020
Men A Coverage,4.9,Abia,Ugwunagbo,Jan,2020
Men A Coverage,10.1,Abia,Ukwa East,Jan,2020
Men A Coverage,6.1,Abia,Ukwa West,Jan,2020
Men A Coverage,7.7,Abia,Umuahia North,Jan,2020
Men A Coverage,5,Abia,Umuahia South,Jan,2020
Men A Coverage,3.9,Abia,Umunneochi,Jan,2020
Men A Coverage,7.1,Adamawa,Demsa,Jan,2020
Men A Coverage,8.1,Adamawa,Fufore,Jan,2020
Men A Coverage,8.8,Adamawa,Ganye,Jan,2020
Men A Coverage,5.3,Adamawa,Girei,Jan,2020
Men A Coverage,8.2,Adamawa,Gombi,Jan,2020
Men A Coverage,4.3,Adamawa,Guyuk,Jan,2020
Men A Coverage,9.4,Adamawa,Hong,Jan,2020
Men A Coverage,10.1,Adamawa,Jada,Jan,2020
Men A Coverage,9.5,Adamawa,Lamurde,Jan,2020
Men A Coverage,6.3,Adamawa,Madagali,Jan,2020
Men A Coverage,8.8,Adamawa,Maiha,Jan,2020
Men A Coverage,5.4,Adamawa,Mayo-Belwa,Jan,2020
Men A Coverage,9.2,Adamawa,Michika,Jan,2020
Men A Coverage,6.9,Adamawa,Mubi North,Jan,2020
Men A Coverage,8.1,Adamawa,Mubi South,Jan,2020
Men A Coverage,8.1,Adamawa,Numan,Jan,2020
Men A Coverage,6.3,Adamawa,Shelleng,Jan,2020
Men A Coverage,8.4,Adamawa,Song,Jan,2020
Men A Coverage,8.1,Adamawa,Toungo,Jan,2020
Men A Coverage,6.7,Adamawa,Yola North,Jan,2020
Men A Coverage,6.4,Adamawa,Yola South,Jan,2020
