Indicator,Values,State,LGA,Months,Year
027. Penta Vaccine - Opening Balance,300,Sokoto,State level data,Dec,2017
027. Penta Vaccine - Opening Balance,932,Sokoto,State level data,Jan,2017
027. Penta Vaccine - Opening Balance,260,Sokoto,State level data,Feb,2017
027. Penta Vaccine - Opening Balance,240,Sokoto,State level data,Mar,2017
027. Penta Vaccine - Opening Balance,235,Sokoto,State level data,Apr,2017
027. Penta Vaccine - Opening Balance,900,Kebbi,State level data,Oct,2017
027. Penta Vaccine - Opening Balance,250,Kebbi,State level data,Nov,2017
027. Penta Vaccine - Opening Balance,1500,Kebbi,State level data,Dec,2017
027. Penta Vaccine - Opening Balance,1120,Kebbi,State level data,Jul,2017
027. Penta Vaccine - Opening Balance,2408,Kebbi,State level data,Aug,2017
027. Penta Vaccine - Opening Balance,360,Kebbi,State level data,May,2017
027. Penta Vaccine - Opening Balance,1055,Kebbi,State level data,Jun,2017
027. Penta Vaccine - Opening Balance,90,Kebbi,State level data,Jan,2017
027. Penta Vaccine - Opening Balance,627,Kebbi,State level data,Sep,2017
027. Penta Vaccine - Opening Balance,5090,Kogi,State level data,Jan,2017
027. Penta Vaccine - Opening Balance,3720,Kogi,State level data,Feb,2017
027. Penta Vaccine - Opening Balance,4380,Kogi,State level data,Jul,2017
027. Penta Vaccine - Opening Balance,3490,Kogi,State level data,Aug,2017
027. Penta Vaccine - Opening Balance,3130,Kogi,State level data,Sep,2017
027. Penta Vaccine - Opening Balance,1288,Kogi,State level data,Mar,2017
027. Penta Vaccine - Opening Balance,1680,Kogi,State level data,Apr,2017
027. Penta Vaccine - Opening Balance,2350,Kogi,State level data,May,2017
027. Penta Vaccine - Opening Balance,870,Kogi,State level data,Jun,2017
027. Penta Vaccine - Opening Balance,5950,Kogi,State level data,Oct,2017
027. Penta Vaccine - Opening Balance,5110,Kogi,State level data,Nov,2017
027. Penta Vaccine - Opening Balance,3740,Kogi,State level data,Dec,2017
027. Penta Vaccine - Opening Balance,780,Niger,State level data,Oct,2017
027. Penta Vaccine - Opening Balance,1000,Niger,State level data,Nov,2017
027. Penta Vaccine - Opening Balance,1270,Niger,State level data,Dec,2017
027. Penta Vaccine - Opening Balance,630,Niger,State level data,Jul,2017
027. Penta Vaccine - Opening Balance,290,Niger,State level data,Aug,2017
027. Penta Vaccine - Opening Balance,1100,Niger,State level data,May,2017
027. Penta Vaccine - Opening Balance,1000,Niger,State level data,Jun,2017
027. Penta Vaccine - Opening Balance,460,Niger,State level data,Sep,2017
027. Penta Vaccine - Opening Balance,1520,Niger,State level data,Mar,2017
027. Penta Vaccine - Opening Balance,1000,Niger,State level data,Apr,2017
027. Penta Vaccine - Opening Balance,380,Niger,State level data,Jan,2017
027. Penta Vaccine - Opening Balance,806,Niger,State level data,Feb,2017
027. Penta Vaccine - Opening Balance,2320,Abia,State level data,Feb,2017
027. Penta Vaccine - Opening Balance,4480,Abia,State level data,Jan,2017
027. Penta Vaccine - Opening Balance,3082,Abia,State level data,Apr,2017
027. Penta Vaccine - Opening Balance,3209,Abia,State level data,Mar,2017
027. Penta Vaccine - Opening Balance,155496,Federal Government,State level data,Oct,2017
027. Penta Vaccine - Opening Balance,99830,Federal Government,State level data,Jun,2017
027. Penta Vaccine - Opening Balance,125974,Federal Government,State level data,Jul,2017
027. Penta Vaccine - Opening Balance,86876,Federal Government,State level data,Apr,2017
027. Penta Vaccine - Opening Balance,112059,Federal Government,State level data,May,2017
027. Penta Vaccine - Opening Balance,94730,Federal Government,State level data,Feb,2017
027. Penta Vaccine - Opening Balance,93341,Federal Government,State level data,Mar,2017
027. Penta Vaccine - Opening Balance,104461,Federal Government,State level data,Jan,2017
027. Penta Vaccine - Opening Balance,139981,Federal Government,State level data,Aug,2017
027. Penta Vaccine - Opening Balance,124733,Federal Government,State level data,Sep,2017
027. Penta Vaccine - Opening Balance,3984,Ebonyi,State level data,Oct,2017
027. Penta Vaccine - Opening Balance,2442,Abia,State level data,Dec,2017
027. Penta Vaccine - Opening Balance,3843,Abia,State level data,Nov,2017
027. Penta Vaccine - Opening Balance,4700,Abia,State level data,Oct,2017
027. Penta Vaccine - Opening Balance,130051,Federal Government,State level data,Nov,2017
027. Penta Vaccine - Opening Balance,3862,Ebonyi,State level data,Sep,2017
027. Penta Vaccine - Opening Balance,125743,Federal Government,State level data,Dec,2017
027. Penta Vaccine - Opening Balance,4580,Ebonyi,State level data,Aug,2017
027. Penta Vaccine - Opening Balance,4248,Ebonyi,State level data,Jul,2017
027. Penta Vaccine - Opening Balance,2930,Ebonyi,State level data,Jun,2017
027. Penta Vaccine - Opening Balance,2210,Abia,State level data,Sep,2017
027. Penta Vaccine - Opening Balance,3180,Ebonyi,State level data,May,2017
027. Penta Vaccine - Opening Balance,3300,Ebonyi,State level data,Apr,2017
027. Penta Vaccine - Opening Balance,2940,Ebonyi,State level data,Mar,2017
027. Penta Vaccine - Opening Balance,3077,Abia,State level data,Jun,2017
027. Penta Vaccine - Opening Balance,3630,Ebonyi,State level data,Feb,2017
027. Penta Vaccine - Opening Balance,3576,Abia,State level data,May,2017
027. Penta Vaccine - Opening Balance,4991,Abia,State level data,Aug,2017
027. Penta Vaccine - Opening Balance,3800,Ebonyi,State level data,Jan,2017
027. Penta Vaccine - Opening Balance,3438,Abia,State level data,Jul,2017
027. Penta Vaccine - Opening Balance,8065,Rivers,State level data,Feb,2017
027. Penta Vaccine - Opening Balance,5975,Rivers,State level data,Jan,2017
027. Penta Vaccine - Opening Balance,5530,Rivers,State level data,Apr,2017
027. Penta Vaccine - Opening Balance,6109,Rivers,State level data,Mar,2017
027. Penta Vaccine - Opening Balance,5772,Rivers,State level data,Jun,2017
027. Penta Vaccine - Opening Balance,8810,Rivers,State level data,May,2017
027. Penta Vaccine - Opening Balance,9799,Rivers,State level data,Aug,2017
027. Penta Vaccine - Opening Balance,7290,Rivers,State level data,Jul,2017
027. Penta Vaccine - Opening Balance,7020,Rivers,State level data,Sep,2017
027. Penta Vaccine - Opening Balance,7420,Rivers,State level data,Nov,2017
027. Penta Vaccine - Opening Balance,8450,Rivers,State level data,Oct,2017
027. Penta Vaccine - Opening Balance,8210,Rivers,State level data,Dec,2017
027. Penta Vaccine - Opening Balance,2234,Imo,State level data,Oct,2017
027. Penta Vaccine - Opening Balance,334,Imo,State level data,Nov,2017
027. Penta Vaccine - Opening Balance,207,Imo,State level data,Dec,2017
027. Penta Vaccine - Opening Balance,1683,Ogun,State level data,Nov,2017
027. Penta Vaccine - Opening Balance,1180,Ogun,State level data,Dec,2017
027. Penta Vaccine - Opening Balance,1510,Ogun,State level data,Oct,2017
027. Penta Vaccine - Opening Balance,3140,Ogun,State level data,Aug,2017
027. Penta Vaccine - Opening Balance,2110,Ogun,State level data,Sep,2017
027. Penta Vaccine - Opening Balance,1460,Ogun,State level data,Jun,2017
027. Penta Vaccine - Opening Balance,1940,Ogun,State level data,Jul,2017
027. Penta Vaccine - Opening Balance,2084,Ogun,State level data,Apr,2017
027. Penta Vaccine - Opening Balance,2260,Ogun,State level data,May,2017
027. Penta Vaccine - Opening Balance,3834,Ebonyi,State level data,Dec,2017
027. Penta Vaccine - Opening Balance,3688,Ebonyi,State level data,Nov,2017
027. Penta Vaccine - Opening Balance,3441,Ogun,State level data,Feb,2017
027. Penta Vaccine - Opening Balance,2780,Ogun,State level data,Mar,2017
027. Penta Vaccine - Opening Balance,2020,Ogun,State level data,Jan,2017
027. Penta Vaccine - Opening Balance,8639,Bauchi,State level data,Jan,2017
027. Penta Vaccine - Opening Balance,8461,Bauchi,State level data,Feb,2017
027. Penta Vaccine - Opening Balance,7793,Bauchi,State level data,Mar,2017
027. Penta Vaccine - Opening Balance,6650,Bauchi,State level data,Apr,2017
027. Penta Vaccine - Opening Balance,6932,Bauchi,State level data,May,2017
027. Penta Vaccine - Opening Balance,7159,Bauchi,State level data,Jun,2017
027. Penta Vaccine - Opening Balance,10037,Bauchi,State level data,Jul,2017
027. Penta Vaccine - Opening Balance,9883,Bauchi,State level data,Aug,2017
027. Penta Vaccine - Opening Balance,8890,Bauchi,State level data,Sep,2017
027. Penta Vaccine - Opening Balance,1390,Osun,State level data,Dec,2017
027. Penta Vaccine - Opening Balance,1460,Osun,State level data,Nov,2017
027. Penta Vaccine - Opening Balance,560,Osun,State level data,Oct,2017
027. Penta Vaccine - Opening Balance,9875,Bauchi,State level data,Oct,2017
027. Penta Vaccine - Opening Balance,8309,Bauchi,State level data,Nov,2017
027. Penta Vaccine - Opening Balance,11318,Bauchi,State level data,Dec,2017
027. Penta Vaccine - Opening Balance,554,Osun,State level data,May,2017
027. Penta Vaccine - Opening Balance,480,Osun,State level data,Apr,2017
027. Penta Vaccine - Opening Balance,3320,Osun,State level data,Mar,2017
027. Penta Vaccine - Opening Balance,1430,Osun,State level data,Feb,2017
027. Penta Vaccine - Opening Balance,2390,Osun,State level data,Jan,2017
027. Penta Vaccine - Opening Balance,340,Osun,State level data,Sep,2017
027. Penta Vaccine - Opening Balance,367,Osun,State level data,Aug,2017
027. Penta Vaccine - Opening Balance,1707,Osun,State level data,Jul,2017
027. Penta Vaccine - Opening Balance,800,Osun,State level data,Jun,2017
027. Penta Vaccine - Opening Balance,250,Zamfara,State level data,Sep,2017
027. Penta Vaccine - Opening Balance,1270,Zamfara,State level data,Jul,2017
027. Penta Vaccine - Opening Balance,2210,Zamfara,State level data,Aug,2017
027. Penta Vaccine - Opening Balance,1230,Zamfara,State level data,May,2017
027. Penta Vaccine - Opening Balance,831,Zamfara,State level data,Jun,2017
027. Penta Vaccine - Opening Balance,780,Zamfara,State level data,Dec,2017
027. Penta Vaccine - Opening Balance,1030,Zamfara,State level data,Oct,2017
027. Penta Vaccine - Opening Balance,440,Zamfara,State level data,Nov,2017
027. Penta Vaccine - Opening Balance,2390,Taraba,State level data,Dec,2017
027. Penta Vaccine - Opening Balance,2150,Taraba,State level data,Oct,2017
027. Penta Vaccine - Opening Balance,2890,Taraba,State level data,Nov,2017
027. Penta Vaccine - Opening Balance,2570,Taraba,State level data,Sep,2017
027. Penta Vaccine - Opening Balance,2940,Taraba,State level data,May,2017
027. Penta Vaccine - Opening Balance,2830,Taraba,State level data,Jun,2017
027. Penta Vaccine - Opening Balance,2880,Taraba,State level data,Jul,2017
027. Penta Vaccine - Opening Balance,3250,Taraba,State level data,Aug,2017
027. Penta Vaccine - Opening Balance,3106,Taraba,State level data,Jan,2017
027. Penta Vaccine - Opening Balance,1870,Taraba,State level data,Feb,2017
027. Penta Vaccine - Opening Balance,2730,Taraba,State level data,Mar,2017
027. Penta Vaccine - Opening Balance,3620,Taraba,State level data,Apr,2017
027. Penta Vaccine - Opening Balance,1520,Anambra,State level data,Aug,2017
027. Penta Vaccine - Opening Balance,1140,Anambra,State level data,Sep,2017
027. Penta Vaccine - Opening Balance,2630,Anambra,State level data,Jun,2017
027. Penta Vaccine - Opening Balance,2870,Anambra,State level data,Jul,2017
027. Penta Vaccine - Opening Balance,600,Anambra,State level data,Apr,2017
027. Penta Vaccine - Opening Balance,1818,Anambra,State level data,May,2017
027. Penta Vaccine - Opening Balance,700,Anambra,State level data,Feb,2017
027. Penta Vaccine - Opening Balance,1150,Anambra,State level data,Mar,2017
027. Penta Vaccine - Opening Balance,1340,Anambra,State level data,Jan,2017
027. Penta Vaccine - Opening Balance,660,Anambra,State level data,Nov,2017
027. Penta Vaccine - Opening Balance,390,Anambra,State level data,Dec,2017
027. Penta Vaccine - Opening Balance,770,Anambra,State level data,Oct,2017
027. Penta Vaccine - Opening Balance,1210,Yobe,State level data,Sep,2017
027. Penta Vaccine - Opening Balance,470,Yobe,State level data,Jul,2017
027. Penta Vaccine - Opening Balance,1539,Yobe,State level data,Aug,2017
027. Penta Vaccine - Opening Balance,3560,Yobe,State level data,Dec,2017
027. Penta Vaccine - Opening Balance,880,Yobe,State level data,Oct,2017
027. Penta Vaccine - Opening Balance,1420,Yobe,State level data,Nov,2017
027. Penta Vaccine - Opening Balance,500,Yobe,State level data,Jan,2017
027. Penta Vaccine - Opening Balance,6681,Enugu,State level data,Mar,2017
027. Penta Vaccine - Opening Balance,6480,Gombe,State level data,Oct,2017
027. Penta Vaccine - Opening Balance,310,Gombe,State level data,Nov,2017
027. Penta Vaccine - Opening Balance,4707,Enugu,State level data,Feb,2017
027. Penta Vaccine - Opening Balance,490,Gombe,State level data,Dec,2017
027. Penta Vaccine - Opening Balance,6615,Enugu,State level data,May,2017
027. Penta Vaccine - Opening Balance,2846,Enugu,State level data,Apr,2017
027. Penta Vaccine - Opening Balance,3009,Enugu,State level data,Jul,2017
027. Penta Vaccine - Opening Balance,5467,Enugu,State level data,Jun,2017
027. Penta Vaccine - Opening Balance,1113,Enugu,State level data,Sep,2017
027. Penta Vaccine - Opening Balance,1284,Enugu,State level data,Aug,2017
027. Penta Vaccine - Opening Balance,4299,Enugu,State level data,Jan,2017
027. Penta Vaccine - Opening Balance,750,Gombe,State level data,May,2017
027. Penta Vaccine - Opening Balance,1130,Gombe,State level data,Jun,2017
027. Penta Vaccine - Opening Balance,910,Gombe,State level data,Jul,2017
027. Penta Vaccine - Opening Balance,520,Gombe,State level data,Aug,2017
027. Penta Vaccine - Opening Balance,840,Gombe,State level data,Sep,2017
027. Penta Vaccine - Opening Balance,1170,Enugu,State level data,Oct,2017
027. Penta Vaccine - Opening Balance,1210,Enugu,State level data,Dec,2017
027. Penta Vaccine - Opening Balance,1420,Enugu,State level data,Nov,2017
027. Penta Vaccine - Opening Balance,2779,Edo,State level data,Oct,2017
027. Penta Vaccine - Opening Balance,4124,Edo,State level data,Nov,2017
027. Penta Vaccine - Opening Balance,4953,Edo,State level data,Dec,2017
027. Penta Vaccine - Opening Balance,1615,Edo,State level data,Feb,2017
027. Penta Vaccine - Opening Balance,2206,Edo,State level data,Mar,2017
027. Penta Vaccine - Opening Balance,2320,Edo,State level data,Apr,2017
027. Penta Vaccine - Opening Balance,4266,Edo,State level data,May,2017
027. Penta Vaccine - Opening Balance,4288,Edo,State level data,Jun,2017
027. Penta Vaccine - Opening Balance,1720,Edo,State level data,Jul,2017
027. Penta Vaccine - Opening Balance,2728,Edo,State level data,Aug,2017
027. Penta Vaccine - Opening Balance,4544,Edo,State level data,Sep,2017
027. Penta Vaccine - Opening Balance,129,Edo,State level data,Jan,2017
027. Penta Vaccine - Opening Balance,10586,Federal Capital Territory,State level data,Feb,2017
027. Penta Vaccine - Opening Balance,13921,Federal Capital Territory,State level data,Jan,2017
027. Penta Vaccine - Opening Balance,7171,Federal Capital Territory,State level data,Apr,2017
027. Penta Vaccine - Opening Balance,11009,Federal Capital Territory,State level data,Mar,2017
027. Penta Vaccine - Opening Balance,758,Imo,State level data,Mar,2017
027. Penta Vaccine - Opening Balance,515,Imo,State level data,Apr,2017
027. Penta Vaccine - Opening Balance,468,Imo,State level data,May,2017
027. Penta Vaccine - Opening Balance,540,Imo,State level data,Jun,2017
027. Penta Vaccine - Opening Balance,1474,Imo,State level data,Jul,2017
027. Penta Vaccine - Opening Balance,1460,Imo,State level data,Aug,2017
027. Penta Vaccine - Opening Balance,1630,Imo,State level data,Sep,2017
027. Penta Vaccine - Opening Balance,2586,Imo,State level data,Jan,2017
027. Penta Vaccine - Opening Balance,1733,Imo,State level data,Feb,2017
027. Penta Vaccine - Opening Balance,2460,Borno,State level data,Jul,2017
027. Penta Vaccine - Opening Balance,3640,Borno,State level data,Aug,2017
027. Penta Vaccine - Opening Balance,3950,Borno,State level data,Sep,2017
027. Penta Vaccine - Opening Balance,12600,Borno,State level data,Oct,2017
027. Penta Vaccine - Opening Balance,4500,Borno,State level data,Nov,2017
027. Penta Vaccine - Opening Balance,3400,Borno,State level data,Dec,2017
027. Penta Vaccine - Opening Balance,440,Benue,State level data,Apr,2017
027. Penta Vaccine - Opening Balance,2150,Benue,State level data,Mar,2017
027. Penta Vaccine - Opening Balance,1240,Benue,State level data,Feb,2017
027. Penta Vaccine - Opening Balance,1800,Benue,State level data,Jan,2017
027. Penta Vaccine - Opening Balance,2630,Benue,State level data,Sep,2017
027. Penta Vaccine - Opening Balance,1070,Benue,State level data,Aug,2017
027. Penta Vaccine - Opening Balance,1830,Benue,State level data,Jul,2017
027. Penta Vaccine - Opening Balance,1745,Benue,State level data,Jun,2017
027. Penta Vaccine - Opening Balance,790,Benue,State level data,May,2017
027. Penta Vaccine - Opening Balance,1770,Benue,State level data,Dec,2017
027. Penta Vaccine - Opening Balance,4200,Benue,State level data,Nov,2017
027. Penta Vaccine - Opening Balance,780,Benue,State level data,Oct,2017
027. Penta Vaccine - Opening Balance,13875,Federal Capital Territory,State level data,Dec,2017
027. Penta Vaccine - Opening Balance,11729,Federal Capital Territory,State level data,Nov,2017
027. Penta Vaccine - Opening Balance,12617,Federal Capital Territory,State level data,Oct,2017
027. Penta Vaccine - Opening Balance,11562,Federal Capital Territory,State level data,Sep,2017
027. Penta Vaccine - Opening Balance,7796,Federal Capital Territory,State level data,Jun,2017
027. Penta Vaccine - Opening Balance,8044,Federal Capital Territory,State level data,May,2017
027. Penta Vaccine - Opening Balance,13431,Federal Capital Territory,State level data,Aug,2017
027. Penta Vaccine - Opening Balance,3410,Federal Capital Territory,State level data,Jul,2017
027. Penta Vaccine - Opening Balance,9410,Lagos,State level data,Apr,2017
027. Penta Vaccine - Opening Balance,16146,Lagos,State level data,May,2017
027. Penta Vaccine - Opening Balance,10,Lagos,State level data,Mar,2017
027. Penta Vaccine - Opening Balance,32240,Lagos,State level data,Aug,2017
027. Penta Vaccine - Opening Balance,21280,Lagos,State level data,Sep,2017
027. Penta Vaccine - Opening Balance,13506,Lagos,State level data,Jun,2017
027. Penta Vaccine - Opening Balance,31313,Lagos,State level data,Jul,2017
027. Penta Vaccine - Opening Balance,28472,Lagos,State level data,Nov,2017
027. Penta Vaccine - Opening Balance,25800,Lagos,State level data,Dec,2017
027. Penta Vaccine - Opening Balance,31490,Lagos,State level data,Oct,2017
027. Penta Vaccine - Opening Balance,800,Lagos,State level data,Jan,2017
027. Penta Vaccine - Opening Balance,2700,Jigawa,State level data,Nov,2017
027. Penta Vaccine - Opening Balance,2846,Jigawa,State level data,Dec,2017
027. Penta Vaccine - Opening Balance,1140,Jigawa,State level data,Oct,2017
027. Penta Vaccine - Opening Balance,440,Jigawa,State level data,Aug,2017
027. Penta Vaccine - Opening Balance,420,Jigawa,State level data,Sep,2017
027. Penta Vaccine - Opening Balance,60,Nasarawa,State level data,Oct,2017
027. Penta Vaccine - Opening Balance,623,Nasarawa,State level data,Nov,2017
027. Penta Vaccine - Opening Balance,690,Nasarawa,State level data,Dec,2017
027. Penta Vaccine - Opening Balance,1220,Kaduna,State level data,Feb,2017
027. Penta Vaccine - Opening Balance,1555,Kaduna,State level data,Jan,2017
027. Penta Vaccine - Opening Balance,2360,Kaduna,State level data,Jun,2017
027. Penta Vaccine - Opening Balance,3890,Kaduna,State level data,May,2017
027. Penta Vaccine - Opening Balance,1020,Kaduna,State level data,Apr,2017
027. Penta Vaccine - Opening Balance,1610,Kaduna,State level data,Mar,2017
027. Penta Vaccine - Opening Balance,370,Kaduna,State level data,Sep,2017
027. Penta Vaccine - Opening Balance,300,Kaduna,State level data,Aug,2017
027. Penta Vaccine - Opening Balance,3270,Kaduna,State level data,Jul,2017
027. Penta Vaccine - Opening Balance,714,Kaduna,State level data,Dec,2017
027. Penta Vaccine - Opening Balance,550,Kaduna,State level data,Nov,2017
027. Penta Vaccine - Opening Balance,650,Kaduna,State level data,Oct,2017
027. Penta Vaccine - Opening Balance,360,Nasarawa,State level data,Mar,2017
027. Penta Vaccine - Opening Balance,81,Nasarawa,State level data,Apr,2017
027. Penta Vaccine - Opening Balance,241,Nasarawa,State level data,May,2017
027. Penta Vaccine - Opening Balance,501,Nasarawa,State level data,Jun,2017
027. Penta Vaccine - Opening Balance,540,Nasarawa,State level data,Jul,2017
027. Penta Vaccine - Opening Balance,1511,Nasarawa,State level data,Aug,2017
027. Penta Vaccine - Opening Balance,3330,Nasarawa,State level data,Sep,2017
027. Penta Vaccine - Opening Balance,80,Nasarawa,State level data,Jan,2017
027. Penta Vaccine - Opening Balance,60,Nasarawa,State level data,Feb,2017
027. Penta Vaccine - Opening Balance,1330,Adamawa,State level data,Dec,2017
027. Penta Vaccine - Opening Balance,957,Adamawa,State level data,Nov,2017
027. Penta Vaccine - Opening Balance,3467,Adamawa,State level data,Oct,2017
027. Penta Vaccine - Opening Balance,1360,Adamawa,State level data,Jun,2017
027. Penta Vaccine - Opening Balance,1440,Adamawa,State level data,May,2017
027. Penta Vaccine - Opening Balance,3846,Adamawa,State level data,Sep,2017
027. Penta Vaccine - Opening Balance,2542,Adamawa,State level data,Aug,2017
027. Penta Vaccine - Opening Balance,1100,Adamawa,State level data,Jul,2017
