Indicator,Values,State,LGA,Months,Year
Measles 2 Dose Coverage (Monthly),0.25,Anambra,State level data,Mar,2019
Measles 2 Dose Coverage (Monthly),0.72,Abia,State level data,Mar,2019
Measles 2 Dose Coverage (Monthly),0.64,Akwa-Ibom,State level data,Mar,2019
Measles 2 Dose Coverage (Monthly),0.06,Bauchi,State level data,Mar,2019
Measles 2 Dose Coverage (Monthly),0.6,Benue,State level data,Mar,2019
Measles 2 Dose Coverage (Monthly),3.2,Delta,State level data,Mar,2019
Measles 2 Dose Coverage (Monthly),0.94,Edo,State level data,Mar,2019
Measles 2 Dose Coverage (Monthly),0.5,Ekiti,State level data,Mar,2019
Measles 2 Dose Coverage (Monthly),0.95,Enugu,State level data,Mar,2019
Measles 2 Dose Coverage (Monthly),3.4,Federal Capital Territory,State level data,Mar,2019
Measles 2 Dose Coverage (Monthly),7.1,Gombe,State level data,Mar,2019
Measles 2 Dose Coverage (Monthly),0.75,Imo,State level data,Mar,2019
Measles 2 Dose Coverage (Monthly),0.1,Jigawa,State level data,Mar,2019
Measles 2 Dose Coverage (Monthly),1.3,Kebbi,State level data,Mar,2019
Measles 2 Dose Coverage (Monthly),0.99,Kogi,State level data,Mar,2019
Measles 2 Dose Coverage (Monthly),0.14,Katsina,State level data,Mar,2019
Measles 2 Dose Coverage (Monthly),0.28,Kwara,State level data,Mar,2019
Measles 2 Dose Coverage (Monthly),0.94,Nasarawa,State level data,Mar,2019
Measles 2 Dose Coverage (Monthly),0.66,Federal Government,State level data,Mar,2019
Measles 2 Dose Coverage (Monthly),1.5,Niger,State level data,Mar,2019
Measles 2 Dose Coverage (Monthly),0.31,Ogun,State level data,Mar,2019
Measles 2 Dose Coverage (Monthly),2.9,Osun,State level data,Mar,2019
Measles 2 Dose Coverage (Monthly),0.64,Plateau,State level data,Mar,2019
Measles 2 Dose Coverage (Monthly),0.34,Rivers,State level data,Mar,2019
Measles 2 Dose Coverage (Monthly),0.2,Taraba,State level data,Mar,2019
Measles 2 Dose Coverage (Monthly),2.1,Yobe,State level data,Mar,2019
Measles 2 Dose Coverage (Monthly),0.49,Zamfara,State level data,Mar,2019
Measles 2 Dose Coverage (Monthly),0.17,Anambra,State level data,Apr,2019
Measles 2 Dose Coverage (Monthly),0.79,Abia,State level data,Apr,2019
Measles 2 Dose Coverage (Monthly),0.51,Akwa-Ibom,State level data,Apr,2019
Measles 2 Dose Coverage (Monthly),0.23,Bauchi,State level data,Apr,2019
Measles 2 Dose Coverage (Monthly),0.69,Benue,State level data,Apr,2019
Measles 2 Dose Coverage (Monthly),0.07,Cross River,State level data,Apr,2019
Measles 2 Dose Coverage (Monthly),4.7,Delta,State level data,Apr,2019
Measles 2 Dose Coverage (Monthly),0.53,Edo,State level data,Apr,2019
Measles 2 Dose Coverage (Monthly),0.3,Ekiti,State level data,Apr,2019
Measles 2 Dose Coverage (Monthly),0.24,Enugu,State level data,Apr,2019
Measles 2 Dose Coverage (Monthly),1.7,Federal Capital Territory,State level data,Apr,2019
Measles 2 Dose Coverage (Monthly),4.3,Gombe,State level data,Apr,2019
Measles 2 Dose Coverage (Monthly),1.2,Imo,State level data,Apr,2019
Measles 2 Dose Coverage (Monthly),0.17,Jigawa,State level data,Apr,2019
Measles 2 Dose Coverage (Monthly),0.03,Kebbi,State level data,Apr,2019
Measles 2 Dose Coverage (Monthly),1.1,Kogi,State level data,Apr,2019
Measles 2 Dose Coverage (Monthly),0.43,Kwara,State level data,Apr,2019
Measles 2 Dose Coverage (Monthly),1.1,Nasarawa,State level data,Apr,2019
Measles 2 Dose Coverage (Monthly),0.67,Federal Government,State level data,Apr,2019
Measles 2 Dose Coverage (Monthly),3.7,Niger,State level data,Apr,2019
Measles 2 Dose Coverage (Monthly),0.09,Ogun,State level data,Apr,2019
Measles 2 Dose Coverage (Monthly),3.8,Osun,State level data,Apr,2019
Measles 2 Dose Coverage (Monthly),0.43,Plateau,State level data,Apr,2019
Measles 2 Dose Coverage (Monthly),0.7,Rivers,State level data,Apr,2019
Measles 2 Dose Coverage (Monthly),1.4,Yobe,State level data,Apr,2019
Measles 2 Dose Coverage (Monthly),0.27,Zamfara,State level data,Apr,2019
Measles 2 Dose Coverage (Monthly),0.05,Anambra,State level data,May,2019
Measles 2 Dose Coverage (Monthly),0.75,Abia,State level data,May,2019
Measles 2 Dose Coverage (Monthly),0.22,Akwa-Ibom,State level data,May,2019
Measles 2 Dose Coverage (Monthly),0.16,Bauchi,State level data,May,2019
Measles 2 Dose Coverage (Monthly),0.54,Benue,State level data,May,2019
Measles 2 Dose Coverage (Monthly),3.5,Delta,State level data,May,2019
Measles 2 Dose Coverage (Monthly),0.99,Edo,State level data,May,2019
Measles 2 Dose Coverage (Monthly),0.57,Ekiti,State level data,May,2019
Measles 2 Dose Coverage (Monthly),0.19,Enugu,State level data,May,2019
Measles 2 Dose Coverage (Monthly),0.92,Federal Capital Territory,State level data,May,2019
Measles 2 Dose Coverage (Monthly),5.2,Gombe,State level data,May,2019
Measles 2 Dose Coverage (Monthly),0.83,Imo,State level data,May,2019
Measles 2 Dose Coverage (Monthly),0.09,Jigawa,State level data,May,2019
Measles 2 Dose Coverage (Monthly),0.01,Kaduna,State level data,May,2019
Measles 2 Dose Coverage (Monthly),0.78,Kebbi,State level data,May,2019
Measles 2 Dose Coverage (Monthly),0.83,Kogi,State level data,May,2019
Measles 2 Dose Coverage (Monthly),0.09,Katsina,State level data,May,2019
Measles 2 Dose Coverage (Monthly),0.66,Kwara,State level data,May,2019
Measles 2 Dose Coverage (Monthly),1.6,Nasarawa,State level data,May,2019
Measles 2 Dose Coverage (Monthly),0.59,Federal Government,State level data,May,2019
Measles 2 Dose Coverage (Monthly),2.3,Niger,State level data,May,2019
Measles 2 Dose Coverage (Monthly),3.1,Osun,State level data,May,2019
Measles 2 Dose Coverage (Monthly),0.31,Oyo,State level data,May,2019
Measles 2 Dose Coverage (Monthly),0.41,Plateau,State level data,May,2019
Measles 2 Dose Coverage (Monthly),0.99,Rivers,State level data,May,2019
Measles 2 Dose Coverage (Monthly),0.04,Sokoto,State level data,May,2019
Measles 2 Dose Coverage (Monthly),0.05,Taraba,State level data,May,2019
Measles 2 Dose Coverage (Monthly),0.24,Yobe,State level data,May,2019
Measles 2 Dose Coverage (Monthly),0.05,Anambra,State level data,Jun,2019
Measles 2 Dose Coverage (Monthly),0.73,Abia,State level data,Jun,2019
Measles 2 Dose Coverage (Monthly),0.31,Akwa-Ibom,State level data,Jun,2019
Measles 2 Dose Coverage (Monthly),0.22,Bauchi,State level data,Jun,2019
Measles 2 Dose Coverage (Monthly),0.54,Benue,State level data,Jun,2019
Measles 2 Dose Coverage (Monthly),4.6,Delta,State level data,Jun,2019
Measles 2 Dose Coverage (Monthly),0.26,Ebonyi,State level data,Jun,2019
Measles 2 Dose Coverage (Monthly),0.29,Edo,State level data,Jun,2019
Measles 2 Dose Coverage (Monthly),0.42,Ekiti,State level data,Jun,2019
Measles 2 Dose Coverage (Monthly),0.24,Enugu,State level data,Jun,2019
Measles 2 Dose Coverage (Monthly),3.5,Federal Capital Territory,State level data,Jun,2019
Measles 2 Dose Coverage (Monthly),5,Gombe,State level data,Jun,2019
Measles 2 Dose Coverage (Monthly),0.86,Imo,State level data,Jun,2019
Measles 2 Dose Coverage (Monthly),0,Jigawa,State level data,Jun,2019
Measles 2 Dose Coverage (Monthly),0.06,Kaduna,State level data,Jun,2019
Measles 2 Dose Coverage (Monthly),0.06,Kano,State level data,Jun,2019
Measles 2 Dose Coverage (Monthly),0.74,Kogi,State level data,Jun,2019
Measles 2 Dose Coverage (Monthly),0.06,Katsina,State level data,Jun,2019
Measles 2 Dose Coverage (Monthly),0.21,Kwara,State level data,Jun,2019
Measles 2 Dose Coverage (Monthly),1.1,Nasarawa,State level data,Jun,2019
Measles 2 Dose Coverage (Monthly),0.62,Federal Government,State level data,Jun,2019
Measles 2 Dose Coverage (Monthly),2.5,Niger,State level data,Jun,2019
Measles 2 Dose Coverage (Monthly),0.49,Ogun,State level data,Jun,2019
Measles 2 Dose Coverage (Monthly),0.15,Ondo,State level data,Jun,2019
Measles 2 Dose Coverage (Monthly),2.8,Osun,State level data,Jun,2019
Measles 2 Dose Coverage (Monthly),0.41,Oyo,State level data,Jun,2019
Measles 2 Dose Coverage (Monthly),0.15,Plateau,State level data,Jun,2019
Measles 2 Dose Coverage (Monthly),0.8,Rivers,State level data,Jun,2019
Measles 2 Dose Coverage (Monthly),0.21,Yobe,State level data,Jun,2019
Measles 2 Dose Coverage (Monthly),0.37,Zamfara,State level data,Jun,2019
Measles 2 Dose Coverage (Monthly),0.37,Abia,State level data,Jul,2019
Measles 2 Dose Coverage (Monthly),0.88,Akwa-Ibom,State level data,Jul,2019
Measles 2 Dose Coverage (Monthly),0.13,Bauchi,State level data,Jul,2019
Measles 2 Dose Coverage (Monthly),0.2,Benue,State level data,Jul,2019
Measles 2 Dose Coverage (Monthly),0.1,Bayelsa,State level data,Jul,2019
Measles 2 Dose Coverage (Monthly),2.7,Delta,State level data,Jul,2019
Measles 2 Dose Coverage (Monthly),1.1,Edo,State level data,Jul,2019
Measles 2 Dose Coverage (Monthly),1.1,Ekiti,State level data,Jul,2019
Measles 2 Dose Coverage (Monthly),0.24,Enugu,State level data,Jul,2019
Measles 2 Dose Coverage (Monthly),6.7,Federal Capital Territory,State level data,Jul,2019
Measles 2 Dose Coverage (Monthly),3.6,Gombe,State level data,Jul,2019
Measles 2 Dose Coverage (Monthly),0.67,Imo,State level data,Jul,2019
Measles 2 Dose Coverage (Monthly),0.22,Jigawa,State level data,Jul,2019
Measles 2 Dose Coverage (Monthly),0.08,Kaduna,State level data,Jul,2019
Measles 2 Dose Coverage (Monthly),0.06,Kebbi,State level data,Jul,2019
Measles 2 Dose Coverage (Monthly),0.49,Kogi,State level data,Jul,2019
Measles 2 Dose Coverage (Monthly),0.06,Katsina,State level data,Jul,2019
Measles 2 Dose Coverage (Monthly),0.49,Kwara,State level data,Jul,2019
Measles 2 Dose Coverage (Monthly),0.52,Nasarawa,State level data,Jul,2019
Measles 2 Dose Coverage (Monthly),0.56,Federal Government,State level data,Jul,2019
Measles 2 Dose Coverage (Monthly),1.8,Niger,State level data,Jul,2019
Measles 2 Dose Coverage (Monthly),0.36,Ogun,State level data,Jul,2019
Measles 2 Dose Coverage (Monthly),3.7,Osun,State level data,Jul,2019
Measles 2 Dose Coverage (Monthly),0.15,Oyo,State level data,Jul,2019
Measles 2 Dose Coverage (Monthly),0.2,Plateau,State level data,Jul,2019
Measles 2 Dose Coverage (Monthly),0.37,Rivers,State level data,Jul,2019
Measles 2 Dose Coverage (Monthly),0.64,Taraba,State level data,Jul,2019
Measles 2 Dose Coverage (Monthly),0.1,Yobe,State level data,Jul,2019
Measles 2 Dose Coverage (Monthly),0.31,Zamfara,State level data,Jul,2019
Measles 2 Dose Coverage (Monthly),1.3,Abia,State level data,Aug,2019
Measles 2 Dose Coverage (Monthly),0.23,Akwa-Ibom,State level data,Aug,2019
Measles 2 Dose Coverage (Monthly),0.09,Bauchi,State level data,Aug,2019
Measles 2 Dose Coverage (Monthly),1.1,Benue,State level data,Aug,2019
Measles 2 Dose Coverage (Monthly),0.4,Cross River,State level data,Aug,2019
Measles 2 Dose Coverage (Monthly),1.5,Delta,State level data,Aug,2019
Measles 2 Dose Coverage (Monthly),0.33,Edo,State level data,Aug,2019
Measles 2 Dose Coverage (Monthly),1.7,Enugu,State level data,Aug,2019
Measles 2 Dose Coverage (Monthly),10.3,Federal Capital Territory,State level data,Aug,2019
Measles 2 Dose Coverage (Monthly),5.8,Gombe,State level data,Aug,2019
Measles 2 Dose Coverage (Monthly),0.09,Jigawa,State level data,Aug,2019
Measles 2 Dose Coverage (Monthly),0.02,Kaduna,State level data,Aug,2019
Measles 2 Dose Coverage (Monthly),1,Kebbi,State level data,Aug,2019
Measles 2 Dose Coverage (Monthly),0.04,Kano,State level data,Aug,2019
Measles 2 Dose Coverage (Monthly),1.6,Kogi,State level data,Aug,2019
Measles 2 Dose Coverage (Monthly),1,Kwara,State level data,Aug,2019
Measles 2 Dose Coverage (Monthly),0.94,Nasarawa,State level data,Aug,2019
Measles 2 Dose Coverage (Monthly),0.74,Federal Government,State level data,Aug,2019
Measles 2 Dose Coverage (Monthly),1.9,Niger,State level data,Aug,2019
Measles 2 Dose Coverage (Monthly),0.66,Ogun,State level data,Aug,2019
Measles 2 Dose Coverage (Monthly),3.4,Osun,State level data,Aug,2019
Measles 2 Dose Coverage (Monthly),0.25,Oyo,State level data,Aug,2019
Measles 2 Dose Coverage (Monthly),1.6,Plateau,State level data,Aug,2019
Measles 2 Dose Coverage (Monthly),1.3,Rivers,State level data,Aug,2019
Measles 2 Dose Coverage (Monthly),0.23,Sokoto,State level data,Aug,2019
Measles 2 Dose Coverage (Monthly),0.47,Taraba,State level data,Aug,2019
Measles 2 Dose Coverage (Monthly),0.03,Yobe,State level data,Aug,2019
Measles 2 Dose Coverage (Monthly),0.27,Abia,State level data,Sep,2019
Measles 2 Dose Coverage (Monthly),1.4,Akwa-Ibom,State level data,Sep,2019
Measles 2 Dose Coverage (Monthly),0.51,Bauchi,State level data,Sep,2019
Measles 2 Dose Coverage (Monthly),1.7,Benue,State level data,Sep,2019
Measles 2 Dose Coverage (Monthly),0.07,Borno,State level data,Sep,2019
Measles 2 Dose Coverage (Monthly),0.09,Bayelsa,State level data,Sep,2019
Measles 2 Dose Coverage (Monthly),0.21,Cross River,State level data,Sep,2019
Measles 2 Dose Coverage (Monthly),1,Delta,State level data,Sep,2019
Measles 2 Dose Coverage (Monthly),0.34,Ebonyi,State level data,Sep,2019
Measles 2 Dose Coverage (Monthly),2,Edo,State level data,Sep,2019
Measles 2 Dose Coverage (Monthly),0.62,Ekiti,State level data,Sep,2019
Measles 2 Dose Coverage (Monthly),1.7,Enugu,State level data,Sep,2019
Measles 2 Dose Coverage (Monthly),3.8,Federal Capital Territory,State level data,Sep,2019
Measles 2 Dose Coverage (Monthly),7.3,Gombe,State level data,Sep,2019
Measles 2 Dose Coverage (Monthly),1.5,Imo,State level data,Sep,2019
Measles 2 Dose Coverage (Monthly),2.2,Jigawa,State level data,Sep,2019
Measles 2 Dose Coverage (Monthly),0.08,Kaduna,State level data,Sep,2019
Measles 2 Dose Coverage (Monthly),0.13,Kebbi,State level data,Sep,2019
Measles 2 Dose Coverage (Monthly),0.11,Kano,State level data,Sep,2019
Measles 2 Dose Coverage (Monthly),1.7,Kogi,State level data,Sep,2019
Measles 2 Dose Coverage (Monthly),0.68,Kwara,State level data,Sep,2019
Measles 2 Dose Coverage (Monthly),1.7,Nasarawa,State level data,Sep,2019
Measles 2 Dose Coverage (Monthly),0.91,Federal Government,State level data,Sep,2019
Measles 2 Dose Coverage (Monthly),1.7,Niger,State level data,Sep,2019
Measles 2 Dose Coverage (Monthly),0.11,Ogun,State level data,Sep,2019
Measles 2 Dose Coverage (Monthly),5.2,Osun,State level data,Sep,2019
Measles 2 Dose Coverage (Monthly),0.57,Oyo,State level data,Sep,2019
Measles 2 Dose Coverage (Monthly),0.53,Plateau,State level data,Sep,2019
Measles 2 Dose Coverage (Monthly),1.9,Rivers,State level data,Sep,2019
Measles 2 Dose Coverage (Monthly),0.13,Sokoto,State level data,Sep,2019
Measles 2 Dose Coverage (Monthly),0.02,Yobe,State level data,Sep,2019
Measles 2 Dose Coverage (Monthly),0.43,Zamfara,State level data,Sep,2019
Measles 2 Dose Coverage (Monthly),0.79,Anambra,State level data,Oct,2019
Measles 2 Dose Coverage (Monthly),0.34,Abia,State level data,Oct,2019
Measles 2 Dose Coverage (Monthly),0.05,Adamawa,State level data,Oct,2019
Measles 2 Dose Coverage (Monthly),0.47,Akwa-Ibom,State level data,Oct,2019
Measles 2 Dose Coverage (Monthly),0.12,Bauchi,State level data,Oct,2019
Measles 2 Dose Coverage (Monthly),1.3,Benue,State level data,Oct,2019
Measles 2 Dose Coverage (Monthly),0.83,Borno,State level data,Oct,2019
Measles 2 Dose Coverage (Monthly),0.36,Bayelsa,State level data,Oct,2019
Measles 2 Dose Coverage (Monthly),0.9,Cross River,State level data,Oct,2019
Measles 2 Dose Coverage (Monthly),0.35,Delta,State level data,Oct,2019
Measles 2 Dose Coverage (Monthly),0.63,Ebonyi,State level data,Oct,2019
Measles 2 Dose Coverage (Monthly),0.82,Edo,State level data,Oct,2019
Measles 2 Dose Coverage (Monthly),0.68,Ekiti,State level data,Oct,2019
Measles 2 Dose Coverage (Monthly),2,Enugu,State level data,Oct,2019
Measles 2 Dose Coverage (Monthly),4.8,Federal Capital Territory,State level data,Oct,2019
Measles 2 Dose Coverage (Monthly),6,Gombe,State level data,Oct,2019
Measles 2 Dose Coverage (Monthly),3.3,Imo,State level data,Oct,2019
Measles 2 Dose Coverage (Monthly),0.07,Kaduna,State level data,Oct,2019
Measles 2 Dose Coverage (Monthly),0.61,Kebbi,State level data,Oct,2019
Measles 2 Dose Coverage (Monthly),0.25,Kano,State level data,Oct,2019
Measles 2 Dose Coverage (Monthly),1.5,Kogi,State level data,Oct,2019
Measles 2 Dose Coverage (Monthly),0.13,Katsina,State level data,Oct,2019
Measles 2 Dose Coverage (Monthly),4.2,Kwara,State level data,Oct,2019
Measles 2 Dose Coverage (Monthly),0.06,Lagos,State level data,Oct,2019
Measles 2 Dose Coverage (Monthly),1.6,Nasarawa,State level data,Oct,2019
Measles 2 Dose Coverage (Monthly),0.96,Federal Government,State level data,Oct,2019
Measles 2 Dose Coverage (Monthly),2.8,Niger,State level data,Oct,2019
Measles 2 Dose Coverage (Monthly),4,Osun,State level data,Oct,2019
Measles 2 Dose Coverage (Monthly),1.7,Oyo,State level data,Oct,2019
Measles 2 Dose Coverage (Monthly),0.73,Plateau,State level data,Oct,2019
Measles 2 Dose Coverage (Monthly),0.72,Rivers,State level data,Oct,2019
Measles 2 Dose Coverage (Monthly),0.07,Taraba,State level data,Oct,2019
Measles 2 Dose Coverage (Monthly),0.58,Yobe,State level data,Oct,2019
Measles 2 Dose Coverage (Monthly),0.19,Zamfara,State level data,Oct,2019
Measles 2 Dose Coverage (Monthly),178,Anambra,State level data,Nov,2019
Measles 2 Dose Coverage (Monthly),256,Abia,State level data,Nov,2019
Measles 2 Dose Coverage (Monthly),125.7,Akwa-Ibom,State level data,Nov,2019
Measles 2 Dose Coverage (Monthly),0.23,Bauchi,State level data,Nov,2019
Measles 2 Dose Coverage (Monthly),0.54,Benue,State level data,Nov,2019
Measles 2 Dose Coverage (Monthly),0.77,Borno,State level data,Nov,2019
Measles 2 Dose Coverage (Monthly),112.5,Bayelsa,State level data,Nov,2019
Measles 2 Dose Coverage (Monthly),206.1,Cross River,State level data,Nov,2019
Measles 2 Dose Coverage (Monthly),157,Delta,State level data,Nov,2019
Measles 2 Dose Coverage (Monthly),444.1,Ebonyi,State level data,Nov,2019
Measles 2 Dose Coverage (Monthly),136.8,Edo,State level data,Nov,2019
Measles 2 Dose Coverage (Monthly),107.7,Ekiti,State level data,Nov,2019
Measles 2 Dose Coverage (Monthly),140.9,Enugu,State level data,Nov,2019
Measles 2 Dose Coverage (Monthly),1.8,Federal Capital Territory,State level data,Nov,2019
Measles 2 Dose Coverage (Monthly),3.6,Gombe,State level data,Nov,2019
Measles 2 Dose Coverage (Monthly),265.8,Imo,State level data,Nov,2019
Measles 2 Dose Coverage (Monthly),0.04,Jigawa,State level data,Nov,2019
Measles 2 Dose Coverage (Monthly),1.3,Kaduna,State level data,Nov,2019
Measles 2 Dose Coverage (Monthly),0.67,Kebbi,State level data,Nov,2019
Measles 2 Dose Coverage (Monthly),0.28,Kano,State level data,Nov,2019
Measles 2 Dose Coverage (Monthly),2.8,Kogi,State level data,Nov,2019
Measles 2 Dose Coverage (Monthly),0.13,Katsina,State level data,Nov,2019
Measles 2 Dose Coverage (Monthly),1.3,Kwara,State level data,Nov,2019
Measles 2 Dose Coverage (Monthly),134.1,Lagos,State level data,Nov,2019
Measles 2 Dose Coverage (Monthly),2.5,Nasarawa,State level data,Nov,2019
Measles 2 Dose Coverage (Monthly),91.2,Federal Government,State level data,Nov,2019
Measles 2 Dose Coverage (Monthly),2.1,Niger,State level data,Nov,2019
Measles 2 Dose Coverage (Monthly),88,Ogun,State level data,Nov,2019
Measles 2 Dose Coverage (Monthly),153.1,Ondo,State level data,Nov,2019
Measles 2 Dose Coverage (Monthly),166.6,Osun,State level data,Nov,2019
Measles 2 Dose Coverage (Monthly),347.3,Oyo,State level data,Nov,2019
Measles 2 Dose Coverage (Monthly),0.79,Plateau,State level data,Nov,2019
Measles 2 Dose Coverage (Monthly),300.5,Rivers,State level data,Nov,2019
Measles 2 Dose Coverage (Monthly),0.24,Taraba,State level data,Nov,2019
Measles 2 Dose Coverage (Monthly),0.89,Yobe,State level data,Nov,2019
Measles 2 Dose Coverage (Monthly),0.93,Zamfara,State level data,Nov,2019
Measles 2 Dose Coverage (Monthly),12.7,Anambra,State level data,Dec,2019
Measles 2 Dose Coverage (Monthly),21,Abia,State level data,Dec,2019
Measles 2 Dose Coverage (Monthly),0.1,Adamawa,State level data,Dec,2019
Measles 2 Dose Coverage (Monthly),21.4,Akwa-Ibom,State level data,Dec,2019
Measles 2 Dose Coverage (Monthly),0.24,Bauchi,State level data,Dec,2019
Measles 2 Dose Coverage (Monthly),0.53,Benue,State level data,Dec,2019
Measles 2 Dose Coverage (Monthly),12.9,Bayelsa,State level data,Dec,2019
Measles 2 Dose Coverage (Monthly),28.5,Cross River,State level data,Dec,2019
Measles 2 Dose Coverage (Monthly),25.5,Delta,State level data,Dec,2019
Measles 2 Dose Coverage (Monthly),12.3,Ebonyi,State level data,Dec,2019
Measles 2 Dose Coverage (Monthly),11.9,Edo,State level data,Dec,2019
Measles 2 Dose Coverage (Monthly),11.3,Ekiti,State level data,Dec,2019
Measles 2 Dose Coverage (Monthly),29.8,Enugu,State level data,Dec,2019
Measles 2 Dose Coverage (Monthly),4.6,Federal Capital Territory,State level data,Dec,2019
Measles 2 Dose Coverage (Monthly),4.3,Gombe,State level data,Dec,2019
Measles 2 Dose Coverage (Monthly),17.3,Imo,State level data,Dec,2019
Measles 2 Dose Coverage (Monthly),0.09,Jigawa,State level data,Dec,2019
Measles 2 Dose Coverage (Monthly),0.09,Kaduna,State level data,Dec,2019
Measles 2 Dose Coverage (Monthly),1.1,Kebbi,State level data,Dec,2019
Measles 2 Dose Coverage (Monthly),0.36,Kano,State level data,Dec,2019
Measles 2 Dose Coverage (Monthly),3.1,Kogi,State level data,Dec,2019
Measles 2 Dose Coverage (Monthly),2.4,Kwara,State level data,Dec,2019
Measles 2 Dose Coverage (Monthly),18.6,Lagos,State level data,Dec,2019
Measles 2 Dose Coverage (Monthly),0.92,Nasarawa,State level data,Dec,2019
Measles 2 Dose Coverage (Monthly),11.6,Federal Government,State level data,Dec,2019
