Indicator,Values,State,LGA,Months,Year
053. Measles Vaccine - Doses Opened,586220,Federal Government,State level data,Mar,2017
053. Measles Vaccine - Doses Opened,22816,Imo,State level data,Jul,2017
053. Measles Vaccine - Doses Opened,13736,Kebbi,State level data,Dec,2017
053. Measles Vaccine - Doses Opened,48204,Kaduna,State level data,Nov,2017
053. Measles Vaccine - Doses Opened,18247,Imo,State level data,Oct,2017
053. Measles Vaccine - Doses Opened,20690,Delta,State level data,May,2017
053. Measles Vaccine - Doses Opened,11866,Federal Capital Territory,State level data,Aug,2017
053. Measles Vaccine - Doses Opened,10322,Federal Capital Territory,State level data,Feb,2017
053. Measles Vaccine - Doses Opened,12504,Kwara,State level data,May,2017
053. Measles Vaccine - Doses Opened,20271,Adamawa,State level data,Oct,2017
053. Measles Vaccine - Doses Opened,6255,Katsina,State level data,Nov,2017
053. Measles Vaccine - Doses Opened,16425,Federal Capital Territory,State level data,Nov,2017
053. Measles Vaccine - Doses Opened,12125,Ebonyi,State level data,Sep,2017
053. Measles Vaccine - Doses Opened,12038,Enugu,State level data,Mar,2017
053. Measles Vaccine - Doses Opened,4008,Katsina,State level data,Aug,2017
053. Measles Vaccine - Doses Opened,69214,Kano,State level data,Sep,2017
053. Measles Vaccine - Doses Opened,11734,Abia,State level data,Nov,2017
053. Measles Vaccine - Doses Opened,170,Yobe,State level data,Jan,2017
053. Measles Vaccine - Doses Opened,12902,Cross River,State level data,Aug,2017
053. Measles Vaccine - Doses Opened,14367,Jigawa,State level data,Aug,2017
053. Measles Vaccine - Doses Opened,18430,Ondo,State level data,Nov,2017
053. Measles Vaccine - Doses Opened,90,Jigawa,State level data,May,2017
053. Measles Vaccine - Doses Opened,9564,Cross River,State level data,May,2017
053. Measles Vaccine - Doses Opened,11162,Abia,State level data,Mar,2017
053. Measles Vaccine - Doses Opened,14566,Abia,State level data,Jun,2017
053. Measles Vaccine - Doses Opened,8071,Abia,State level data,Sep,2017
053. Measles Vaccine - Doses Opened,22139,Sokoto,State level data,Jan,2017
053. Measles Vaccine - Doses Opened,20996,Niger,State level data,Sep,2017
053. Measles Vaccine - Doses Opened,60,Zamfara,State level data,Apr,2017
053. Measles Vaccine - Doses Opened,17100,Lagos,State level data,Apr,2017
053. Measles Vaccine - Doses Opened,9290,Yobe,State level data,Dec,2017
053. Measles Vaccine - Doses Opened,12994,Taraba,State level data,Jun,2017
053. Measles Vaccine - Doses Opened,22570,Sokoto,State level data,Dec,2017
053. Measles Vaccine - Doses Opened,17029,Ondo,State level data,Mar,2017
053. Measles Vaccine - Doses Opened,18724,Adamawa,State level data,May,2017
053. Measles Vaccine - Doses Opened,38861,Lagos,State level data,Jul,2017
053. Measles Vaccine - Doses Opened,23780,Sokoto,State level data,Apr,2017
053. Measles Vaccine - Doses Opened,16480,Taraba,State level data,Mar,2017
053. Measles Vaccine - Doses Opened,19627,Ondo,State level data,Jun,2017
053. Measles Vaccine - Doses Opened,28622,Bauchi,State level data,Aug,2017
053. Measles Vaccine - Doses Opened,20973,Adamawa,State level data,Aug,2017
053. Measles Vaccine - Doses Opened,10650,Ekiti,State level data,Sep,2017
053. Measles Vaccine - Doses Opened,16598,Zamfara,State level data,Jul,2017
053. Measles Vaccine - Doses Opened,20440,Ogun,State level data,Nov,2017
053. Measles Vaccine - Doses Opened,660,Lagos,State level data,Jan,2017
053. Measles Vaccine - Doses Opened,11116,Edo,State level data,Nov,2017
053. Measles Vaccine - Doses Opened,31590,Lagos,State level data,Dec,2017
053. Measles Vaccine - Doses Opened,130,Bayelsa,State level data,Aug,2017
053. Measles Vaccine - Doses Opened,730,Gombe,State level data,Jan,2017
053. Measles Vaccine - Doses Opened,53882,Kaduna,State level data,Mar,2017
053. Measles Vaccine - Doses Opened,13030,Kebbi,State level data,Jun,2017
053. Measles Vaccine - Doses Opened,49978,Kaduna,State level data,Oct,2017
053. Measles Vaccine - Doses Opened,56226,Kaduna,State level data,Jul,2017
053. Measles Vaccine - Doses Opened,19150,Delta,State level data,Jun,2017
053. Measles Vaccine - Doses Opened,18925,Akwa-Ibom,State level data,Jan,2017
053. Measles Vaccine - Doses Opened,735194,Federal Government,State level data,Nov,2017
053. Measles Vaccine - Doses Opened,542019,Federal Government,State level data,Apr,2017
053. Measles Vaccine - Doses Opened,18327,Plateau,State level data,Mar,2017
053. Measles Vaccine - Doses Opened,18062,Anambra,State level data,Apr,2017
053. Measles Vaccine - Doses Opened,38005,Bauchi,State level data,Jan,2017
053. Measles Vaccine - Doses Opened,90,Katsina,State level data,Mar,2017
053. Measles Vaccine - Doses Opened,15457,Ogun,State level data,Apr,2017
053. Measles Vaccine - Doses Opened,13172,Kwara,State level data,Aug,2017
053. Measles Vaccine - Doses Opened,21724,Imo,State level data,Feb,2017
053. Measles Vaccine - Doses Opened,20635,Niger,State level data,Dec,2017
053. Measles Vaccine - Doses Opened,11020,Ebonyi,State level data,Jun,2017
053. Measles Vaccine - Doses Opened,9780,Ekiti,State level data,Feb,2017
053. Measles Vaccine - Doses Opened,4550,Bayelsa,State level data,Apr,2017
053. Measles Vaccine - Doses Opened,13523,Cross River,State level data,Sep,2017
053. Measles Vaccine - Doses Opened,17210,Benue,State level data,Jun,2017
053. Measles Vaccine - Doses Opened,28180,Jigawa,State level data,Nov,2017
053. Measles Vaccine - Doses Opened,11450,Abia,State level data,Aug,2017
053. Measles Vaccine - Doses Opened,18230,Taraba,State level data,Oct,2017
053. Measles Vaccine - Doses Opened,63065,Kano,State level data,Dec,2017
053. Measles Vaccine - Doses Opened,33219,Niger,State level data,Jun,2017
053. Measles Vaccine - Doses Opened,11717,Abia,State level data,Jan,2017
053. Measles Vaccine - Doses Opened,16890,Taraba,State level data,Aug,2017
053. Measles Vaccine - Doses Opened,510,Ondo,State level data,Jan,2017
053. Measles Vaccine - Doses Opened,20,Lagos,State level data,Mar,2017
053. Measles Vaccine - Doses Opened,15402,Zamfara,State level data,May,2017
053. Measles Vaccine - Doses Opened,33950,Lagos,State level data,Oct,2017
053. Measles Vaccine - Doses Opened,11439,Federal Capital Territory,State level data,Mar,2017
053. Measles Vaccine - Doses Opened,18596,Ondo,State level data,Feb,2017
053. Measles Vaccine - Doses Opened,12889,Osun,State level data,Feb,2017
053. Measles Vaccine - Doses Opened,16159,Osun,State level data,Oct,2017
053. Measles Vaccine - Doses Opened,9698,Kogi,State level data,Apr,2017
053. Measles Vaccine - Doses Opened,12179,Kwara,State level data,Oct,2017
053. Measles Vaccine - Doses Opened,17313,Nasarawa,State level data,Jun,2017
053. Measles Vaccine - Doses Opened,6295,Bayelsa,State level data,Nov,2017
053. Measles Vaccine - Doses Opened,692795,Federal Government,State level data,Sep,2017
053. Measles Vaccine - Doses Opened,80508,Kano,State level data,May,2017
053. Measles Vaccine - Doses Opened,7990,Ebonyi,State level data,Feb,2017
053. Measles Vaccine - Doses Opened,17995,Imo,State level data,Dec,2017
053. Measles Vaccine - Doses Opened,48228,Kaduna,State level data,Feb,2017
053. Measles Vaccine - Doses Opened,18173,Kebbi,State level data,May,2017
053. Measles Vaccine - Doses Opened,10770,Ekiti,State level data,Jan,2017
053. Measles Vaccine - Doses Opened,11680,Ekiti,State level data,Jul,2017
053. Measles Vaccine - Doses Opened,24550,Imo,State level data,Mar,2017
053. Measles Vaccine - Doses Opened,12656,Bayelsa,State level data,Dec,2017
053. Measles Vaccine - Doses Opened,10930,Ekiti,State level data,Oct,2017
053. Measles Vaccine - Doses Opened,49380,Kaduna,State level data,Aug,2017
053. Measles Vaccine - Doses Opened,19168,Akwa-Ibom,State level data,Feb,2017
053. Measles Vaccine - Doses Opened,14540,Osun,State level data,Sep,2017
053. Measles Vaccine - Doses Opened,14744,Osun,State level data,Mar,2017
053. Measles Vaccine - Doses Opened,30621,Bauchi,State level data,Jun,2017
053. Measles Vaccine - Doses Opened,130,Bayelsa,State level data,Sep,2017
053. Measles Vaccine - Doses Opened,19190,Ogun,State level data,Dec,2017
053. Measles Vaccine - Doses Opened,24582,Adamawa,State level data,Jul,2017
053. Measles Vaccine - Doses Opened,9812,Kogi,State level data,May,2017
053. Measles Vaccine - Doses Opened,8008,Edo,State level data,Apr,2017
053. Measles Vaccine - Doses Opened,10949,Abia,State level data,Oct,2017
053. Measles Vaccine - Doses Opened,40,Jigawa,State level data,Apr,2017
053. Measles Vaccine - Doses Opened,8967,Cross River,State level data,Apr,2017
053. Measles Vaccine - Doses Opened,13490,Cross River,State level data,Dec,2017
053. Measles Vaccine - Doses Opened,25684,Niger,State level data,May,2017
053. Measles Vaccine - Doses Opened,9768,Abia,State level data,Feb,2017
053. Measles Vaccine - Doses Opened,41883,Lagos,State level data,Aug,2017
053. Measles Vaccine - Doses Opened,74492,Kano,State level data,Apr,2017
053. Measles Vaccine - Doses Opened,24122,Sokoto,State level data,May,2017
053. Measles Vaccine - Doses Opened,11092,Ebonyi,State level data,Jul,2017
053. Measles Vaccine - Doses Opened,9670,Ebonyi,State level data,Jan,2017
053. Measles Vaccine - Doses Opened,18400,Ondo,State level data,Jul,2017
053. Measles Vaccine - Doses Opened,19880,Borno,State level data,Dec,2017
053. Measles Vaccine - Doses Opened,20839,Jigawa,State level data,Dec,2017
053. Measles Vaccine - Doses Opened,14301,Katsina,State level data,Dec,2017
053. Measles Vaccine - Doses Opened,19570,Nasarawa,State level data,May,2017
053. Measles Vaccine - Doses Opened,600,Adamawa,State level data,Jan,2017
053. Measles Vaccine - Doses Opened,15630,Taraba,State level data,Jul,2017
053. Measles Vaccine - Doses Opened,20300,Anambra,State level data,May,2017
053. Measles Vaccine - Doses Opened,17256,Plateau,State level data,Apr,2017
053. Measles Vaccine - Doses Opened,14730,Osun,State level data,Nov,2017
053. Measles Vaccine - Doses Opened,16970,Plateau,State level data,Dec,2017
053. Measles Vaccine - Doses Opened,33712,Oyo,State level data,May,2017
053. Measles Vaccine - Doses Opened,31340,Rivers,State level data,May,2017
053. Measles Vaccine - Doses Opened,11310,Enugu,State level data,Oct,2017
053. Measles Vaccine - Doses Opened,12100,Kwara,State level data,Jul,2017
053. Measles Vaccine - Doses Opened,6742,Federal Capital Territory,State level data,Apr,2017
053. Measles Vaccine - Doses Opened,15782,Kwara,State level data,Jan,2017
053. Measles Vaccine - Doses Opened,666952,Federal Government,State level data,Dec,2017
053. Measles Vaccine - Doses Opened,18614,Imo,State level data,Sep,2017
053. Measles Vaccine - Doses Opened,14093,Federal Capital Territory,State level data,Dec,2017
053. Measles Vaccine - Doses Opened,10975,Enugu,State level data,Feb,2017
053. Measles Vaccine - Doses Opened,14802,Gombe,State level data,Jul,2017
053. Measles Vaccine - Doses Opened,10739,Gombe,State level data,Oct,2017
053. Measles Vaccine - Doses Opened,51239,Kaduna,State level data,Jan,2017
053. Measles Vaccine - Doses Opened,15871,Kebbi,State level data,Aug,2017
053. Measles Vaccine - Doses Opened,16203,Kebbi,State level data,Nov,2017
053. Measles Vaccine - Doses Opened,44923,Kaduna,State level data,Dec,2017
053. Measles Vaccine - Doses Opened,23984,Akwa-Ibom,State level data,Mar,2017
053. Measles Vaccine - Doses Opened,46329,Kaduna,State level data,Sep,2017
053. Measles Vaccine - Doses Opened,16370,Delta,State level data,Apr,2017
053. Measles Vaccine - Doses Opened,11950,Ekiti,State level data,Aug,2017
053. Measles Vaccine - Doses Opened,15500,Ogun,State level data,Jun,2017
053. Measles Vaccine - Doses Opened,21760,Imo,State level data,Aug,2017
053. Measles Vaccine - Doses Opened,11180,Ekiti,State level data,Nov,2017
053. Measles Vaccine - Doses Opened,11265,Enugu,State level data,Apr,2017
053. Measles Vaccine - Doses Opened,2446,Bayelsa,State level data,Feb,2017
053. Measles Vaccine - Doses Opened,13930,Kwara,State level data,Jun,2017
053. Measles Vaccine - Doses Opened,23677,Oyo,State level data,Dec,2017
053. Measles Vaccine - Doses Opened,20240,Anambra,State level data,Jun,2017
053. Measles Vaccine - Doses Opened,15447,Osun,State level data,Apr,2017
053. Measles Vaccine - Doses Opened,16952,Plateau,State level data,May,2017
053. Measles Vaccine - Doses Opened,26560,Oyo,State level data,Jan,2017
053. Measles Vaccine - Doses Opened,22759,Rivers,State level data,Sep,2017
053. Measles Vaccine - Doses Opened,20680,Rivers,State level data,Jan,2017
053. Measles Vaccine - Doses Opened,27260,Oyo,State level data,Sep,2017
053. Measles Vaccine - Doses Opened,31613,Bauchi,State level data,Jul,2017
053. Measles Vaccine - Doses Opened,24080,Rivers,State level data,Dec,2017
053. Measles Vaccine - Doses Opened,28936,Bauchi,State level data,Oct,2017
053. Measles Vaccine - Doses Opened,20510,Imo,State level data,Nov,2017
053. Measles Vaccine - Doses Opened,10762,Edo,State level data,Dec,2017
053. Measles Vaccine - Doses Opened,9256,Edo,State level data,Sep,2017
053. Measles Vaccine - Doses Opened,390,Edo,State level data,Jan,2017
053. Measles Vaccine - Doses Opened,550396,Federal Government,State level data,Feb,2017
053. Measles Vaccine - Doses Opened,16486,Ondo,State level data,Apr,2017
053. Measles Vaccine - Doses Opened,29090,Jigawa,State level data,Sep,2017
053. Measles Vaccine - Doses Opened,70,Yobe,State level data,Feb,2017
053. Measles Vaccine - Doses Opened,31610,Borno,State level data,Aug,2017
053. Measles Vaccine - Doses Opened,16369,Benue,State level data,Sep,2017
053. Measles Vaccine - Doses Opened,17560,Ondo,State level data,Oct,2017
053. Measles Vaccine - Doses Opened,13579,Cross River,State level data,Oct,2017
053. Measles Vaccine - Doses Opened,10985,Abia,State level data,Jul,2017
053. Measles Vaccine - Doses Opened,28041,Niger,State level data,Mar,2017
053. Measles Vaccine - Doses Opened,13507,Zamfara,State level data,Jun,2017
053. Measles Vaccine - Doses Opened,19254,Niger,State level data,Nov,2017
053. Measles Vaccine - Doses Opened,74699,Kano,State level data,Aug,2017
053. Measles Vaccine - Doses Opened,8100,Yobe,State level data,Oct,2017
053. Measles Vaccine - Doses Opened,46320,Lagos,State level data,Nov,2017
053. Measles Vaccine - Doses Opened,15419,Taraba,State level data,Feb,2017
053. Measles Vaccine - Doses Opened,10600,Ebonyi,State level data,Aug,2017
053. Measles Vaccine - Doses Opened,18390,Adamawa,State level data,Sep,2017
053. Measles Vaccine - Doses Opened,22321,Rivers,State level data,Apr,2017
053. Measles Vaccine - Doses Opened,15303,Kogi,State level data,Dec,2017
053. Measles Vaccine - Doses Opened,19711,Adamawa,State level data,Jun,2017
053. Measles Vaccine - Doses Opened,6072,Katsina,State level data,Sep,2017
053. Measles Vaccine - Doses Opened,11860,Enugu,State level data,Jul,2017
053. Measles Vaccine - Doses Opened,17437,Federal Capital Territory,State level data,Sep,2017
053. Measles Vaccine - Doses Opened,20833,Kogi,State level data,Jan,2017
053. Measles Vaccine - Doses Opened,14903,Taraba,State level data,May,2017
053. Measles Vaccine - Doses Opened,20130,Akwa-Ibom,State level data,Aug,2017
053. Measles Vaccine - Doses Opened,600,Gombe,State level data,Feb,2017
053. Measles Vaccine - Doses Opened,17700,Delta,State level data,Oct,2017
053. Measles Vaccine - Doses Opened,14270,Delta,State level data,Dec,2017
053. Measles Vaccine - Doses Opened,19185,Akwa-Ibom,State level data,Nov,2017
053. Measles Vaccine - Doses Opened,11131,Ekiti,State level data,Mar,2017
053. Measles Vaccine - Doses Opened,12324,Kwara,State level data,Sep,2017
053. Measles Vaccine - Doses Opened,738016,Federal Government,State level data,Oct,2017
053. Measles Vaccine - Doses Opened,12242,Enugu,State level data,Jan,2017
053. Measles Vaccine - Doses Opened,8660,Kogi,State level data,Mar,2017
053. Measles Vaccine - Doses Opened,18897,Akwa-Ibom,State level data,Jun,2017
053. Measles Vaccine - Doses Opened,52292,Kaduna,State level data,Apr,2017
053. Measles Vaccine - Doses Opened,20335,Delta,State level data,Jan,2017
053. Measles Vaccine - Doses Opened,17160,Ogun,State level data,Mar,2017
053. Measles Vaccine - Doses Opened,20133,Anambra,State level data,Mar,2017
053. Measles Vaccine - Doses Opened,22660,Anambra,State level data,Sep,2017
053. Measles Vaccine - Doses Opened,16985,Anambra,State level data,Jan,2017
053. Measles Vaccine - Doses Opened,14290,Plateau,State level data,Feb,2017
053. Measles Vaccine - Doses Opened,15359,Osun,State level data,Jan,2017
053. Measles Vaccine - Doses Opened,18068,Plateau,State level data,Aug,2017
053. Measles Vaccine - Doses Opened,17290,Plateau,State level data,Nov,2017
053. Measles Vaccine - Doses Opened,23620,Oyo,State level data,Apr,2017
053. Measles Vaccine - Doses Opened,24310,Oyo,State level data,Jun,2017
053. Measles Vaccine - Doses Opened,24740,Rivers,State level data,Jun,2017
053. Measles Vaccine - Doses Opened,9452,Enugu,State level data,Sep,2017
053. Measles Vaccine - Doses Opened,7469,Enugu,State level data,Dec,2017
053. Measles Vaccine - Doses Opened,11350,Kwara,State level data,Mar,2017
053. Measles Vaccine - Doses Opened,16751,Ogun,State level data,Sep,2017
053. Measles Vaccine - Doses Opened,669802,Federal Government,State level data,May,2017
053. Measles Vaccine - Doses Opened,23460,Imo,State level data,May,2017
053. Measles Vaccine - Doses Opened,18960,Nasarawa,State level data,Jul,2017
053. Measles Vaccine - Doses Opened,2520,Bayelsa,State level data,Oct,2017
053. Measles Vaccine - Doses Opened,16676,Anambra,State level data,Dec,2017
053. Measles Vaccine - Doses Opened,44836,Kaduna,State level data,Jun,2017
053. Measles Vaccine - Doses Opened,14529,Osun,State level data,Dec,2017
053. Measles Vaccine - Doses Opened,19470,Delta,State level data,Jul,2017
053. Measles Vaccine - Doses Opened,16801,Yobe,State level data,Jul,2017
053. Measles Vaccine - Doses Opened,10090,Benue,State level data,Apr,2017
053. Measles Vaccine - Doses Opened,20647,Benue,State level data,Jan,2017
053. Measles Vaccine - Doses Opened,16100,Benue,State level data,Dec,2017
053. Measles Vaccine - Doses Opened,23151,Benue,State level data,Jul,2017
053. Measles Vaccine - Doses Opened,67212,Kano,State level data,Nov,2017
053. Measles Vaccine - Doses Opened,15670,Taraba,State level data,Nov,2017
053. Measles Vaccine - Doses Opened,67936,Kano,State level data,Jun,2017
053. Measles Vaccine - Doses Opened,27330,Sokoto,State level data,Jul,2017
053. Measles Vaccine - Doses Opened,10240,Ebonyi,State level data,Mar,2017
053. Measles Vaccine - Doses Opened,12585,Ebonyi,State level data,Nov,2017
053. Measles Vaccine - Doses Opened,16750,Ondo,State level data,Sep,2017
053. Measles Vaccine - Doses Opened,13046,Nasarawa,State level data,Dec,2017
053. Measles Vaccine - Doses Opened,18222,Zamfara,State level data,Dec,2017
053. Measles Vaccine - Doses Opened,18054,Nasarawa,State level data,Jan,2017
053. Measles Vaccine - Doses Opened,19415,Nasarawa,State level data,Apr,2017
053. Measles Vaccine - Doses Opened,82630,Kano,State level data,Mar,2017
053. Measles Vaccine - Doses Opened,640,Zamfara,State level data,Jan,2017
053. Measles Vaccine - Doses Opened,8193,Edo,State level data,Jun,2017
053. Measles Vaccine - Doses Opened,13840,Borno,State level data,Nov,2017
053. Measles Vaccine - Doses Opened,16580,Osun,State level data,Jul,2017
053. Measles Vaccine - Doses Opened,31478,Bauchi,State level data,May,2017
053. Measles Vaccine - Doses Opened,38663,Bauchi,State level data,Feb,2017
053. Measles Vaccine - Doses Opened,13932,Kogi,State level data,Jun,2017
053. Measles Vaccine - Doses Opened,8115,Edo,State level data,Mar,2017
053. Measles Vaccine - Doses Opened,7392,Bayelsa,State level data,May,2017
053. Measles Vaccine - Doses Opened,12123,Ekiti,State level data,Jun,2017
053. Measles Vaccine - Doses Opened,16643,Kogi,State level data,Sep,2017
053. Measles Vaccine - Doses Opened,16250,Gombe,State level data,May,2017
053. Measles Vaccine - Doses Opened,9030,Gombe,State level data,Sep,2017
053. Measles Vaccine - Doses Opened,9470,Gombe,State level data,Dec,2017
053. Measles Vaccine - Doses Opened,388,Kebbi,State level data,Feb,2017
053. Measles Vaccine - Doses Opened,17720,Akwa-Ibom,State level data,Dec,2017
053. Measles Vaccine - Doses Opened,21518,Akwa-Ibom,State level data,May,2017
053. Measles Vaccine - Doses Opened,17100,Akwa-Ibom,State level data,Sep,2017
053. Measles Vaccine - Doses Opened,16273,Delta,State level data,Feb,2017
053. Measles Vaccine - Doses Opened,747069,Federal Government,State level data,Aug,2017
053. Measles Vaccine - Doses Opened,14748,Osun,State level data,Jun,2017
053. Measles Vaccine - Doses Opened,25190,Rivers,State level data,Mar,2017
053. Measles Vaccine - Doses Opened,21027,Kogi,State level data,Nov,2017
053. Measles Vaccine - Doses Opened,29152,Bauchi,State level data,Sep,2017
053. Measles Vaccine - Doses Opened,28945,Oyo,State level data,Jul,2017
053. Measles Vaccine - Doses Opened,25098,Bauchi,State level data,Dec,2017
053. Measles Vaccine - Doses Opened,8441,Edo,State level data,Oct,2017
053. Measles Vaccine - Doses Opened,7723,Edo,State level data,Jul,2017
053. Measles Vaccine - Doses Opened,19128,Kogi,State level data,Aug,2017
053. Measles Vaccine - Doses Opened,29590,Oyo,State level data,Oct,2017
053. Measles Vaccine - Doses Opened,20622,Nasarawa,State level data,Feb,2017
053. Measles Vaccine - Doses Opened,11965,Kwara,State level data,Nov,2017
053. Measles Vaccine - Doses Opened,12064,Enugu,State level data,Jun,2017
053. Measles Vaccine - Doses Opened,13315,Yobe,State level data,Aug,2017
053. Measles Vaccine - Doses Opened,7850,Cross River,State level data,Feb,2017
053. Measles Vaccine - Doses Opened,12371,Yobe,State level data,Sep,2017
053. Measles Vaccine - Doses Opened,5332,Cross River,State level data,Jun,2017
053. Measles Vaccine - Doses Opened,8261,Benue,State level data,Mar,2017
053. Measles Vaccine - Doses Opened,13508,Benue,State level data,Feb,2017
053. Measles Vaccine - Doses Opened,21762,Niger,State level data,Jan,2017
053. Measles Vaccine - Doses Opened,19950,Benue,State level data,Oct,2017
053. Measles Vaccine - Doses Opened,26504,Jigawa,State level data,Oct,2017
053. Measles Vaccine - Doses Opened,110,Borno,State level data,Jun,2017
053. Measles Vaccine - Doses Opened,11100,Abia,State level data,Apr,2017
053. Measles Vaccine - Doses Opened,13013,Abia,State level data,May,2017
053. Measles Vaccine - Doses Opened,16940,Ondo,State level data,Dec,2017
053. Measles Vaccine - Doses Opened,25600,Lagos,State level data,Jun,2017
053. Measles Vaccine - Doses Opened,26220,Sokoto,State level data,Mar,2017
053. Measles Vaccine - Doses Opened,9890,Ebonyi,State level data,May,2017
053. Measles Vaccine - Doses Opened,18700,Borno,State level data,Oct,2017
053. Measles Vaccine - Doses Opened,77602,Kano,State level data,Feb,2017
053. Measles Vaccine - Doses Opened,23980,Sokoto,State level data,Oct,2017
053. Measles Vaccine - Doses Opened,18210,Ondo,State level data,May,2017
053. Measles Vaccine - Doses Opened,17665,Adamawa,State level data,Nov,2017
053. Measles Vaccine - Doses Opened,13752,Federal Capital Territory,State level data,Oct,2017
053. Measles Vaccine - Doses Opened,9424,Zamfara,State level data,Sep,2017
053. Measles Vaccine - Doses Opened,13306,Zamfara,State level data,Aug,2017
053. Measles Vaccine - Doses Opened,13575,Nasarawa,State level data,Sep,2017
053. Measles Vaccine - Doses Opened,50,Katsina,State level data,Feb,2017
053. Measles Vaccine - Doses Opened,23970,Sokoto,State level data,Nov,2017
053. Measles Vaccine - Doses Opened,30,Katsina,State level data,Jun,2017
053. Measles Vaccine - Doses Opened,22680,Anambra,State level data,Jul,2017
053. Measles Vaccine - Doses Opened,28659,Oyo,State level data,Nov,2017
053. Measles Vaccine - Doses Opened,16965,Plateau,State level data,Jun,2017
053. Measles Vaccine - Doses Opened,19340,Plateau,State level data,Oct,2017
053. Measles Vaccine - Doses Opened,29090,Oyo,State level data,Mar,2017
053. Measles Vaccine - Doses Opened,29630,Rivers,State level data,Jul,2017
053. Measles Vaccine - Doses Opened,20801,Anambra,State level data,Nov,2017
053. Measles Vaccine - Doses Opened,9809,Federal Capital Territory,State level data,Jun,2017
053. Measles Vaccine - Doses Opened,18320,Ogun,State level data,Aug,2017
