Indicator,Values,State,LGA,Months,Year
028. Penta Vaccine - Received,48259,Ogun,State level data,Jan,2017
028. Penta Vaccine - Received,44818,Ogun,State level data,Feb,2017
028. Penta Vaccine - Received,55890,Ogun,State level data,Jul,2017
028. Penta Vaccine - Received,49160,Ogun,State level data,Aug,2017
028. Penta Vaccine - Received,37292,Ogun,State level data,May,2017
028. Penta Vaccine - Received,41380,Ogun,State level data,Jun,2017
028. Penta Vaccine - Received,45367,Ogun,State level data,Sep,2017
028. Penta Vaccine - Received,52940,Ogun,State level data,Oct,2017
028. Penta Vaccine - Received,53360,Ogun,State level data,Nov,2017
028. Penta Vaccine - Received,49687,Ogun,State level data,Dec,2017
028. Penta Vaccine - Received,400,Bayelsa,State level data,Sep,2017
028. Penta Vaccine - Received,2610,Bayelsa,State level data,Jul,2017
028. Penta Vaccine - Received,410,Bayelsa,State level data,Aug,2017
028. Penta Vaccine - Received,24047,Bayelsa,State level data,May,2017
028. Penta Vaccine - Received,7760,Bayelsa,State level data,Jun,2017
028. Penta Vaccine - Received,24430,Bayelsa,State level data,Mar,2017
028. Penta Vaccine - Received,12790,Bayelsa,State level data,Apr,2017
028. Penta Vaccine - Received,880,Bayelsa,State level data,Jan,2017
028. Penta Vaccine - Received,8030,Bayelsa,State level data,Feb,2017
028. Penta Vaccine - Received,31050,Bayelsa,State level data,Dec,2017
028. Penta Vaccine - Received,7360,Bayelsa,State level data,Oct,2017
028. Penta Vaccine - Received,17024,Bayelsa,State level data,Nov,2017
028. Penta Vaccine - Received,43286,Osun,State level data,Jan,2017
028. Penta Vaccine - Received,35614,Osun,State level data,Feb,2017
028. Penta Vaccine - Received,23113,Cross River,State level data,Jan,2017
028. Penta Vaccine - Received,25919,Cross River,State level data,Mar,2017
028. Penta Vaccine - Received,22744,Cross River,State level data,Feb,2017
028. Penta Vaccine - Received,39076,Cross River,State level data,Sep,2017
028. Penta Vaccine - Received,46466,Osun,State level data,Oct,2017
028. Penta Vaccine - Received,37094,Cross River,State level data,Aug,2017
028. Penta Vaccine - Received,43996,Osun,State level data,Nov,2017
028. Penta Vaccine - Received,45222,Osun,State level data,Dec,2017
028. Penta Vaccine - Received,26816,Cross River,State level data,May,2017
028. Penta Vaccine - Received,26428,Cross River,State level data,Apr,2017
028. Penta Vaccine - Received,32714,Cross River,State level data,Jul,2017
028. Penta Vaccine - Received,15272,Cross River,State level data,Jun,2017
028. Penta Vaccine - Received,45077,Osun,State level data,Jul,2017
028. Penta Vaccine - Received,42592,Osun,State level data,Aug,2017
028. Penta Vaccine - Received,40324,Osun,State level data,Sep,2017
028. Penta Vaccine - Received,41462,Osun,State level data,Mar,2017
028. Penta Vaccine - Received,41420,Osun,State level data,Apr,2017
028. Penta Vaccine - Received,46309,Osun,State level data,May,2017
028. Penta Vaccine - Received,42450,Osun,State level data,Jun,2017
028. Penta Vaccine - Received,39054,Cross River,State level data,Dec,2017
028. Penta Vaccine - Received,44870,Cross River,State level data,Nov,2017
028. Penta Vaccine - Received,39568,Cross River,State level data,Oct,2017
028. Penta Vaccine - Received,48637,Ondo,State level data,Feb,2017
028. Penta Vaccine - Received,48587,Ondo,State level data,Mar,2017
028. Penta Vaccine - Received,1720,Ondo,State level data,Jan,2017
028. Penta Vaccine - Received,53790,Ondo,State level data,Jun,2017
028. Penta Vaccine - Received,55496,Ondo,State level data,Jul,2017
028. Penta Vaccine - Received,48354,Ondo,State level data,Apr,2017
028. Penta Vaccine - Received,52690,Ondo,State level data,May,2017
028. Penta Vaccine - Received,53706,Ondo,State level data,Aug,2017
028. Penta Vaccine - Received,50390,Ondo,State level data,Sep,2017
028. Penta Vaccine - Received,49300,Ondo,State level data,Oct,2017
028. Penta Vaccine - Received,51320,Ondo,State level data,Nov,2017
028. Penta Vaccine - Received,48753,Ondo,State level data,Dec,2017
028. Penta Vaccine - Received,161578,Kano,State level data,Mar,2017
028. Penta Vaccine - Received,151020,Kano,State level data,Apr,2017
028. Penta Vaccine - Received,163330,Kano,State level data,Jan,2017
028. Penta Vaccine - Received,155536,Kano,State level data,Feb,2017
028. Penta Vaccine - Received,142942,Kano,State level data,Sep,2017
028. Penta Vaccine - Received,144044,Kano,State level data,Jul,2017
028. Penta Vaccine - Received,147435,Kano,State level data,Aug,2017
028. Penta Vaccine - Received,162203,Kano,State level data,May,2017
028. Penta Vaccine - Received,141300,Kano,State level data,Jun,2017
028. Penta Vaccine - Received,140500,Kano,State level data,Dec,2017
028. Penta Vaccine - Received,146629,Kano,State level data,Oct,2017
028. Penta Vaccine - Received,151918,Kano,State level data,Nov,2017
028. Penta Vaccine - Received,164258,Kwara,State level data,Sep,2017
028. Penta Vaccine - Received,37323,Kwara,State level data,May,2017
028. Penta Vaccine - Received,34460,Kwara,State level data,Jun,2017
028. Penta Vaccine - Received,36130,Kwara,State level data,Jul,2017
028. Penta Vaccine - Received,37013,Kwara,State level data,Aug,2017
028. Penta Vaccine - Received,30850,Kwara,State level data,Dec,2017
028. Penta Vaccine - Received,34329,Kwara,State level data,Oct,2017
028. Penta Vaccine - Received,35622,Kwara,State level data,Nov,2017
028. Penta Vaccine - Received,39912,Kwara,State level data,Jan,2017
028. Penta Vaccine - Received,35306,Kwara,State level data,Feb,2017
028. Penta Vaccine - Received,31363,Kwara,State level data,Mar,2017
028. Penta Vaccine - Received,31914,Kwara,State level data,Apr,2017
028. Penta Vaccine - Received,45680,Benue,State level data,Dec,2017
028. Penta Vaccine - Received,46760,Benue,State level data,Nov,2017
028. Penta Vaccine - Received,52644,Benue,State level data,Oct,2017
028. Penta Vaccine - Received,42129,Plateau,State level data,Aug,2017
028. Penta Vaccine - Received,42233,Plateau,State level data,Jul,2017
028. Penta Vaccine - Received,42109,Plateau,State level data,Sep,2017
028. Penta Vaccine - Received,36079,Plateau,State level data,Feb,2017
028. Penta Vaccine - Received,37777,Plateau,State level data,Jan,2017
028. Penta Vaccine - Received,44125,Plateau,State level data,Apr,2017
028. Penta Vaccine - Received,42042,Plateau,State level data,Mar,2017
028. Penta Vaccine - Received,48263,Plateau,State level data,Jun,2017
028. Penta Vaccine - Received,40533,Plateau,State level data,May,2017
028. Penta Vaccine - Received,56100,Benue,State level data,Jan,2017
028. Penta Vaccine - Received,29595,Benue,State level data,May,2017
028. Penta Vaccine - Received,27800,Benue,State level data,Apr,2017
028. Penta Vaccine - Received,24230,Benue,State level data,Mar,2017
028. Penta Vaccine - Received,40787,Benue,State level data,Feb,2017
028. Penta Vaccine - Received,46259,Benue,State level data,Sep,2017
028. Penta Vaccine - Received,51345,Benue,State level data,Aug,2017
028. Penta Vaccine - Received,59855,Benue,State level data,Jul,2017
028. Penta Vaccine - Received,43625,Benue,State level data,Jun,2017
028. Penta Vaccine - Received,40470,Plateau,State level data,Nov,2017
028. Penta Vaccine - Received,45626,Plateau,State level data,Oct,2017
028. Penta Vaccine - Received,39685,Plateau,State level data,Dec,2017
028. Penta Vaccine - Received,47816,Akwa-Ibom,State level data,Nov,2017
028. Penta Vaccine - Received,46420,Akwa-Ibom,State level data,Oct,2017
028. Penta Vaccine - Received,64903,Lagos,State level data,May,2017
028. Penta Vaccine - Received,72994,Lagos,State level data,Jun,2017
028. Penta Vaccine - Received,20,Lagos,State level data,Mar,2017
028. Penta Vaccine - Received,44090,Lagos,State level data,Apr,2017
028. Penta Vaccine - Received,2180,Lagos,State level data,Jan,2017
028. Penta Vaccine - Received,10,Lagos,State level data,Feb,2017
028. Penta Vaccine - Received,44630,Akwa-Ibom,State level data,Dec,2017
028. Penta Vaccine - Received,107137,Lagos,State level data,Sep,2017
028. Penta Vaccine - Received,115920,Lagos,State level data,Jul,2017
028. Penta Vaccine - Received,114978,Lagos,State level data,Aug,2017
028. Penta Vaccine - Received,45770,Akwa-Ibom,State level data,Sep,2017
028. Penta Vaccine - Received,87550,Lagos,State level data,Dec,2017
028. Penta Vaccine - Received,98990,Lagos,State level data,Oct,2017
028. Penta Vaccine - Received,124030,Lagos,State level data,Nov,2017
028. Penta Vaccine - Received,47400,Akwa-Ibom,State level data,Apr,2017
028. Penta Vaccine - Received,57220,Akwa-Ibom,State level data,Mar,2017
028. Penta Vaccine - Received,47800,Akwa-Ibom,State level data,Feb,2017
028. Penta Vaccine - Received,48442,Akwa-Ibom,State level data,Jan,2017
028. Penta Vaccine - Received,50760,Akwa-Ibom,State level data,Aug,2017
028. Penta Vaccine - Received,54590,Akwa-Ibom,State level data,Jul,2017
028. Penta Vaccine - Received,48770,Akwa-Ibom,State level data,Jun,2017
028. Penta Vaccine - Received,51989,Akwa-Ibom,State level data,May,2017
028. Penta Vaccine - Received,260,Yobe,State level data,Feb,2017
028. Penta Vaccine - Received,450,Yobe,State level data,Mar,2017
028. Penta Vaccine - Received,1162,Yobe,State level data,Jan,2017
028. Penta Vaccine - Received,190,Yobe,State level data,Jun,2017
028. Penta Vaccine - Received,33090,Yobe,State level data,Jul,2017
028. Penta Vaccine - Received,90,Yobe,State level data,May,2017
028. Penta Vaccine - Received,34425,Yobe,State level data,Aug,2017
028. Penta Vaccine - Received,33106,Yobe,State level data,Sep,2017
028. Penta Vaccine - Received,22167,Yobe,State level data,Oct,2017
028. Penta Vaccine - Received,1700,Zamfara,State level data,Jan,2017
028. Penta Vaccine - Received,43917,Zamfara,State level data,Jul,2017
028. Penta Vaccine - Received,37892,Zamfara,State level data,Jun,2017
028. Penta Vaccine - Received,26092,Yobe,State level data,Nov,2017
028. Penta Vaccine - Received,43459,Zamfara,State level data,May,2017
028. Penta Vaccine - Received,250,Zamfara,State level data,Apr,2017
028. Penta Vaccine - Received,27768,Yobe,State level data,Dec,2017
028. Penta Vaccine - Received,37506,Zamfara,State level data,Dec,2017
028. Penta Vaccine - Received,32553,Zamfara,State level data,Nov,2017
028. Penta Vaccine - Received,31424,Zamfara,State level data,Oct,2017
028. Penta Vaccine - Received,24303,Zamfara,State level data,Sep,2017
028. Penta Vaccine - Received,33493,Zamfara,State level data,Aug,2017
028. Penta Vaccine - Received,48426,Niger,State level data,Jan,2017
028. Penta Vaccine - Received,51896,Niger,State level data,Aug,2017
028. Penta Vaccine - Received,51075,Niger,State level data,Sep,2017
028. Penta Vaccine - Received,57301,Niger,State level data,Jun,2017
028. Penta Vaccine - Received,70107,Niger,State level data,Jul,2017
028. Penta Vaccine - Received,57060,Niger,State level data,Apr,2017
028. Penta Vaccine - Received,59892,Niger,State level data,May,2017
028. Penta Vaccine - Received,52441,Niger,State level data,Feb,2017
028. Penta Vaccine - Received,64746,Niger,State level data,Mar,2017
028. Penta Vaccine - Received,47880,Niger,State level data,Nov,2017
028. Penta Vaccine - Received,490,Kebbi,State level data,Jan,2017
028. Penta Vaccine - Received,53420,Niger,State level data,Dec,2017
028. Penta Vaccine - Received,64857,Niger,State level data,Oct,2017
028. Penta Vaccine - Received,140,Kebbi,State level data,Apr,2017
028. Penta Vaccine - Received,29523,Kebbi,State level data,May,2017
028. Penta Vaccine - Received,1390,Kebbi,State level data,Feb,2017
028. Penta Vaccine - Received,410,Kebbi,State level data,Mar,2017
028. Penta Vaccine - Received,41758,Kebbi,State level data,Aug,2017
028. Penta Vaccine - Received,45835,Kebbi,State level data,Sep,2017
028. Penta Vaccine - Received,34676,Kebbi,State level data,Jun,2017
028. Penta Vaccine - Received,41949,Kebbi,State level data,Jul,2017
028. Penta Vaccine - Received,46050,Kebbi,State level data,Nov,2017
028. Penta Vaccine - Received,38944,Kebbi,State level data,Dec,2017
028. Penta Vaccine - Received,47270,Kebbi,State level data,Oct,2017
028. Penta Vaccine - Received,27568,Federal Capital Territory,State level data,Jan,2017
028. Penta Vaccine - Received,19154,Federal Capital Territory,State level data,Mar,2017
028. Penta Vaccine - Received,19570,Federal Capital Territory,State level data,Feb,2017
028. Penta Vaccine - Received,22948,Federal Capital Territory,State level data,May,2017
028. Penta Vaccine - Received,11020,Federal Capital Territory,State level data,Apr,2017
028. Penta Vaccine - Received,7890,Federal Capital Territory,State level data,Jul,2017
028. Penta Vaccine - Received,18482,Federal Capital Territory,State level data,Jun,2017
028. Penta Vaccine - Received,25771,Federal Capital Territory,State level data,Sep,2017
028. Penta Vaccine - Received,18517,Federal Capital Territory,State level data,Aug,2017
028. Penta Vaccine - Received,24318,Federal Capital Territory,State level data,Oct,2017
028. Penta Vaccine - Received,26457,Federal Capital Territory,State level data,Dec,2017
028. Penta Vaccine - Received,30655,Federal Capital Territory,State level data,Nov,2017
028. Penta Vaccine - Received,36729,Nasarawa,State level data,Apr,2017
028. Penta Vaccine - Received,39264,Nasarawa,State level data,May,2017
028. Penta Vaccine - Received,35835,Nasarawa,State level data,Jun,2017
028. Penta Vaccine - Received,39380,Nasarawa,State level data,Jul,2017
028. Penta Vaccine - Received,35527,Nasarawa,State level data,Jan,2017
028. Penta Vaccine - Received,39798,Nasarawa,State level data,Feb,2017
028. Penta Vaccine - Received,39843,Nasarawa,State level data,Mar,2017
028. Penta Vaccine - Received,34060,Nasarawa,State level data,Aug,2017
028. Penta Vaccine - Received,29733,Nasarawa,State level data,Sep,2017
028. Penta Vaccine - Received,33782,Nasarawa,State level data,Nov,2017
028. Penta Vaccine - Received,30069,Nasarawa,State level data,Dec,2017
028. Penta Vaccine - Received,36138,Nasarawa,State level data,Oct,2017
028. Penta Vaccine - Received,763,Katsina,State level data,Jan,2017
028. Penta Vaccine - Received,200,Katsina,State level data,Feb,2017
028. Penta Vaccine - Received,200,Katsina,State level data,Jul,2017
028. Penta Vaccine - Received,10192,Katsina,State level data,Aug,2017
028. Penta Vaccine - Received,15053,Katsina,State level data,Sep,2017
028. Penta Vaccine - Received,200,Katsina,State level data,Mar,2017
028. Penta Vaccine - Received,300,Katsina,State level data,May,2017
028. Penta Vaccine - Received,88,Katsina,State level data,Jun,2017
028. Penta Vaccine - Received,24196,Katsina,State level data,Oct,2017
028. Penta Vaccine - Received,16320,Katsina,State level data,Nov,2017
028. Penta Vaccine - Received,27780,Katsina,State level data,Dec,2017
028. Penta Vaccine - Received,104451,Kaduna,State level data,Sep,2017
028. Penta Vaccine - Received,109838,Kaduna,State level data,Aug,2017
028. Penta Vaccine - Received,121070,Kaduna,State level data,Jul,2017
028. Penta Vaccine - Received,99920,Kaduna,State level data,Jun,2017
028. Penta Vaccine - Received,102981,Kaduna,State level data,May,2017
028. Penta Vaccine - Received,110498,Kaduna,State level data,Apr,2017
028. Penta Vaccine - Received,114153,Kaduna,State level data,Mar,2017
028. Penta Vaccine - Received,105210,Kaduna,State level data,Feb,2017
028. Penta Vaccine - Received,111738,Kaduna,State level data,Jan,2017
028. Penta Vaccine - Received,102230,Kaduna,State level data,Dec,2017
028. Penta Vaccine - Received,107970,Kaduna,State level data,Nov,2017
028. Penta Vaccine - Received,114032,Kaduna,State level data,Oct,2017
028. Penta Vaccine - Received,59460,Sokoto,State level data,Oct,2017
028. Penta Vaccine - Received,57120,Sokoto,State level data,Nov,2017
028. Penta Vaccine - Received,55790,Sokoto,State level data,Dec,2017
028. Penta Vaccine - Received,55080,Sokoto,State level data,Jun,2017
028. Penta Vaccine - Received,60290,Sokoto,State level data,Jul,2017
028. Penta Vaccine - Received,58790,Sokoto,State level data,Aug,2017
028. Penta Vaccine - Received,53626,Sokoto,State level data,Sep,2017
028. Penta Vaccine - Received,56490,Sokoto,State level data,Feb,2017
028. Penta Vaccine - Received,60566,Sokoto,State level data,Mar,2017
028. Penta Vaccine - Received,54590,Sokoto,State level data,Apr,2017
028. Penta Vaccine - Received,54510,Sokoto,State level data,May,2017
028. Penta Vaccine - Received,51878,Sokoto,State level data,Jan,2017
028. Penta Vaccine - Received,1864971,Federal Government,State level data,Jul,2017
028. Penta Vaccine - Received,1859559,Federal Government,State level data,Aug,2017
028. Penta Vaccine - Received,1617498,Federal Government,State level data,May,2017
028. Penta Vaccine - Received,1556933,Federal Government,State level data,Jun,2017
028. Penta Vaccine - Received,1890212,Federal Government,State level data,Sep,2017
028. Penta Vaccine - Received,1862025,Federal Government,State level data,Oct,2017
028. Penta Vaccine - Received,1826517,Federal Government,State level data,Nov,2017
028. Penta Vaccine - Received,1705675,Federal Government,State level data,Dec,2017
028. Penta Vaccine - Received,1372118,Federal Government,State level data,Mar,2017
028. Penta Vaccine - Received,1304380,Federal Government,State level data,Apr,2017
028. Penta Vaccine - Received,1326601,Federal Government,State level data,Jan,2017
028. Penta Vaccine - Received,1314463,Federal Government,State level data,Feb,2017
028. Penta Vaccine - Received,56290,Delta,State level data,Mar,2017
028. Penta Vaccine - Received,49402,Delta,State level data,Feb,2017
028. Penta Vaccine - Received,58527,Delta,State level data,Jan,2017
028. Penta Vaccine - Received,58510,Delta,State level data,Jul,2017
028. Penta Vaccine - Received,58680,Delta,State level data,Jun,2017
028. Penta Vaccine - Received,59589,Delta,State level data,May,2017
028. Penta Vaccine - Received,49100,Delta,State level data,Apr,2017
028. Penta Vaccine - Received,54980,Delta,State level data,Sep,2017
028. Penta Vaccine - Received,57700,Delta,State level data,Aug,2017
028. Penta Vaccine - Received,52350,Delta,State level data,Oct,2017
028. Penta Vaccine - Received,44472,Delta,State level data,Dec,2017
028. Penta Vaccine - Received,48280,Delta,State level data,Nov,2017
028. Penta Vaccine - Received,83837,Bauchi,State level data,Jan,2017
028. Penta Vaccine - Received,83722,Bauchi,State level data,Feb,2017
028. Penta Vaccine - Received,84828,Bauchi,State level data,Mar,2017
028. Penta Vaccine - Received,76177,Bauchi,State level data,Aug,2017
028. Penta Vaccine - Received,72224,Bauchi,State level data,Sep,2017
028. Penta Vaccine - Received,72613,Bauchi,State level data,Apr,2017
028. Penta Vaccine - Received,80450,Bauchi,State level data,May,2017
028. Penta Vaccine - Received,72892,Bauchi,State level data,Jun,2017
028. Penta Vaccine - Received,77154,Bauchi,State level data,Jul,2017
028. Penta Vaccine - Received,70310,Bauchi,State level data,Nov,2017
028. Penta Vaccine - Received,67004,Bauchi,State level data,Dec,2017
028. Penta Vaccine - Received,69445,Bauchi,State level data,Oct,2017
028. Penta Vaccine - Received,27380,Ekiti,State level data,Oct,2017
028. Penta Vaccine - Received,29710,Ekiti,State level data,Nov,2017
028. Penta Vaccine - Received,26910,Ekiti,State level data,Dec,2017
028. Penta Vaccine - Received,26224,Abia,State level data,Apr,2017
028. Penta Vaccine - Received,33152,Abia,State level data,May,2017
028. Penta Vaccine - Received,22982,Abia,State level data,Feb,2017
028. Penta Vaccine - Received,26274,Abia,State level data,Mar,2017
028. Penta Vaccine - Received,25975,Abia,State level data,Aug,2017
028. Penta Vaccine - Received,18528,Abia,State level data,Sep,2017
028. Penta Vaccine - Received,35411,Abia,State level data,Jun,2017
028. Penta Vaccine - Received,27906,Abia,State level data,Jul,2017
028. Penta Vaccine - Received,32594,Abia,State level data,Jan,2017
028. Penta Vaccine - Received,26872,Abia,State level data,Nov,2017
028. Penta Vaccine - Received,20013,Abia,State level data,Dec,2017
028. Penta Vaccine - Received,25029,Abia,State level data,Oct,2017
028. Penta Vaccine - Received,33172,Ekiti,State level data,Mar,2017
028. Penta Vaccine - Received,28182,Ekiti,State level data,Apr,2017
028. Penta Vaccine - Received,33190,Ekiti,State level data,May,2017
028. Penta Vaccine - Received,32100,Ekiti,State level data,Jun,2017
028. Penta Vaccine - Received,31150,Ekiti,State level data,Jul,2017
028. Penta Vaccine - Received,33198,Ekiti,State level data,Aug,2017
028. Penta Vaccine - Received,29202,Ekiti,State level data,Sep,2017
028. Penta Vaccine - Received,49626,Imo,State level data,Nov,2017
028. Penta Vaccine - Received,43440,Imo,State level data,Dec,2017
028. Penta Vaccine - Received,30890,Ekiti,State level data,Jan,2017
028. Penta Vaccine - Received,28793,Ekiti,State level data,Feb,2017
028. Penta Vaccine - Received,47156,Imo,State level data,Oct,2017
028. Penta Vaccine - Received,54754,Imo,State level data,Aug,2017
028. Penta Vaccine - Received,46640,Imo,State level data,Sep,2017
028. Penta Vaccine - Received,49607,Imo,State level data,Apr,2017
028. Penta Vaccine - Received,55080,Imo,State level data,May,2017
028. Penta Vaccine - Received,58652,Imo,State level data,Jun,2017
028. Penta Vaccine - Received,55540,Imo,State level data,Jul,2017
028. Penta Vaccine - Received,50840,Imo,State level data,Jan,2017
028. Penta Vaccine - Received,52070,Imo,State level data,Feb,2017
028. Penta Vaccine - Received,57235,Imo,State level data,Mar,2017
028. Penta Vaccine - Received,42740,Taraba,State level data,Oct,2017
028. Penta Vaccine - Received,38528,Taraba,State level data,Nov,2017
028. Penta Vaccine - Received,29174,Taraba,State level data,Dec,2017
028. Penta Vaccine - Received,34078,Taraba,State level data,Feb,2017
028. Penta Vaccine - Received,36990,Taraba,State level data,Mar,2017
028. Penta Vaccine - Received,36080,Taraba,State level data,Apr,2017
028. Penta Vaccine - Received,36040,Taraba,State level data,May,2017
028. Penta Vaccine - Received,31606,Taraba,State level data,Jun,2017
028. Penta Vaccine - Received,36070,Taraba,State level data,Jul,2017
028. Penta Vaccine - Received,39362,Taraba,State level data,Aug,2017
028. Penta Vaccine - Received,32720,Taraba,State level data,Sep,2017
028. Penta Vaccine - Received,35914,Taraba,State level data,Jan,2017
028. Penta Vaccine - Received,20950,Ebonyi,State level data,Apr,2017
028. Penta Vaccine - Received,20760,Ebonyi,State level data,Mar,2017
028. Penta Vaccine - Received,17150,Ebonyi,State level data,Feb,2017
028. Penta Vaccine - Received,22770,Ebonyi,State level data,Jan,2017
028. Penta Vaccine - Received,22975,Ebonyi,State level data,Aug,2017
028. Penta Vaccine - Received,23980,Ebonyi,State level data,Jul,2017
028. Penta Vaccine - Received,24260,Ebonyi,State level data,Jun,2017
028. Penta Vaccine - Received,23680,Ebonyi,State level data,May,2017
028. Penta Vaccine - Received,24434,Ebonyi,State level data,Sep,2017
028. Penta Vaccine - Received,26346,Ebonyi,State level data,Nov,2017
028. Penta Vaccine - Received,25690,Ebonyi,State level data,Oct,2017
028. Penta Vaccine - Received,27010,Ebonyi,State level data,Dec,2017
028. Penta Vaccine - Received,74150,Oyo,State level data,Sep,2017
028. Penta Vaccine - Received,86384,Oyo,State level data,Aug,2017
028. Penta Vaccine - Received,75440,Oyo,State level data,Jul,2017
028. Penta Vaccine - Received,66660,Oyo,State level data,Jun,2017
028. Penta Vaccine - Received,84430,Oyo,State level data,May,2017
028. Penta Vaccine - Received,63601,Oyo,State level data,Apr,2017
028. Penta Vaccine - Received,74764,Oyo,State level data,Mar,2017
028. Penta Vaccine - Received,72751,Oyo,State level data,Feb,2017
028. Penta Vaccine - Received,76474,Oyo,State level data,Jan,2017
028. Penta Vaccine - Received,75620,Oyo,State level data,Nov,2017
028. Penta Vaccine - Received,77899,Oyo,State level data,Oct,2017
028. Penta Vaccine - Received,68040,Oyo,State level data,Dec,2017
028. Penta Vaccine - Received,55440,Adamawa,State level data,Jul,2017
028. Penta Vaccine - Received,45220,Adamawa,State level data,Jun,2017
028. Penta Vaccine - Received,45875,Adamawa,State level data,May,2017
028. Penta Vaccine - Received,1500,Adamawa,State level data,Jan,2017
028. Penta Vaccine - Received,45631,Adamawa,State level data,Sep,2017
028. Penta Vaccine - Received,47147,Adamawa,State level data,Aug,2017
